작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,메모
357,제어,0x9974,0x9976,,,19 00 69,3,fce4d6,한글 재배치 기준 HL=9974→9977. 제어토큰 유지.
358,제어,0x9977,0x9978,,,15 00,2,fce4d6,한글 재배치 기준 HL=9977→9979. 제어토큰 유지.
359,제어,0x9979,0x997A,,,17 00,2,fce4d6,한글 재배치 기준 HL=9979→997B. 제어토큰 유지.
360,제어,0x997B,0x997D,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=997B→997E. 제어토큰 유지.
361,제어,0x997E,0x997F,,,16 00,2,fce4d6,한글 재배치 기준 HL=997E→9980. 제어토큰 유지.
362,문자,0x9980,0x9981,313,파,E8 E2,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
363,문자,0x9982,0x9983,314,괴,E8 20,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
364,문자,0x9984,0x9985,315,다,C8 27,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
365,문자,0x9986,0x9987,316,！,A0 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
366,문자,0x9988,0x9989,317,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
367,문자,0x998A,0x998B,318,완,F8 9F,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
368,문자,0x998C,0x998D,319,전,B8 DF,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
369,문자,0x998E,0x998F,320,한,78 E3,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
370,문자,0x9990,0x9991,321,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
371,문자,0x9992,0x9993,322,허,08 E4,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
372,문자,0x9994,0x9995,323,무,08 36,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
373,문자,0x9996,0x9997,324,！,A0 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
374,문자,0x9998,0x9999,325,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
375,문자,0x999A,0x999B,326,모,A8 35,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
376,문자,0x999C,0x999D,327,든,08 30,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
377,문자,0x999E,0x999F,328,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
378,문자,0x99A0,0x99A1,329,것,F8 1D,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
379,문자,0x99A2,0x99A3,330,을,58 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
380,문자,0x99A4,0x99A5,331,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
381,문자,0x99A6,0x99A7,332,멸,88 35,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
382,문자,0x99A8,0x99A9,333,하,58 E3,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
383,문자,0x99AA,0x99AB,334,고,88 20,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
384,문자,0x99AC,0x99AD,335,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
385,문자,0x99AE,0x99AF,336,망,08 35,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
386,문자,0x99B0,0x99B1,337,각,B8 17,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
387,문자,0x99B2,0x99B3,338,의,88 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
388,문자,0x99B4,0x99B5,339,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
389,문자,0x99B6,0x99B7,340,저,98 DF,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
390,문자,0x99B8,0x99B9,341,편,F8 E2,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
391,문자,0x99BA,0x99BB,342,으,38 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
392,문자,0x99BC,0x99BD,343,로,D8 31,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
393,문자,0x99BE,0x99BF,344,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
394,문자,0x99C0,0x99C1,345,묻,C8 37,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
395,문자,0x99C2,0x99C3,346,어,08 70,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
396,문자,0x99C4,0x99C5,347,버,F8 39,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
397,문자,0x99C6,0x99C7,348,리,78 34,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
398,문자,0x99C8,0x99C9,349,는,E8 25,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
399,문자,0x99CA,0x99CB,350,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
400,문자,0x99CC,0x99CD,351,것,F8 1D,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
401,문자,0x99CE,0x99CF,352,。,30 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
402,제어,0x99D0,0x99D1,,,15 00,2,fce4d6,한글 재배치 기준 HL=99D0→99D2. 제어토큰 유지.
403,문자,0x99D2,0x99D3,353,삼,18 3D,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
404,문자,0x99D4,0x99D5,354,계,78 20,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
405,문자,0x99D6,0x99D7,355,의,88 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
406,문자,0x99D8,0x99D9,356,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
407,문자,0x99DA,0x99DB,357,조,F8 EB,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
408,문자,0x99DC,0x99DD,358,화,88 E4,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
409,문자,0x99DE,0x99DF,359,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
410,문자,0x99E0,0x99E1,360,따,48 30,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
411,문자,0x99E2,0x99E3,361,윈,18 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
412,문자,0x99E4,0x99E5,362,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
413,문자,0x99E6,0x99E7,363,쓸,08 4E,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
414,문자,0x99E8,0x99E9,364,모,A8 35,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
415,문자,0x99EA,0x99EB,365,없,08 7C,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
416,문자,0x99EC,0x99ED,366,고,88 20,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
417,문자,0x99EE,0x99EF,367,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
418,문자,0x99F0,0x99F1,368,몽,F8 35,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
419,문자,0x99F2,0x99F3,369,환,98 E4,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
420,문자,0x99F4,0x99F5,370,계,78 20,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
421,문자,0x99F6,0x99F7,371,도,28 2E,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
422,문자,0x99F8,0x99F9,372,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
423,문자,0x99FA,0x99FB,373,현,38 E4,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
424,문자,0x99FC,0x99FD,374,계,78 20,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
425,문자,0x99FE,0x99FF,375,도,28 2E,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
426,문자,0x9A00,0x9A01,376,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
427,문자,0x9A02,0x9A03,377,필,48 E3,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
428,문자,0x9A04,0x9A05,378,요,F8 C7,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
429,문자,0x9A06,0x9A07,379,없,08 7C,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
430,문자,0x9A08,0x9A09,380,다,C8 27,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
431,문자,0x9A0A,0x9A0B,381,！,A0 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
432,제어,0x9A0C,0x9A0D,,,15 00,2,fce4d6,한글 재배치 기준 HL=9A0C→9A0E. 제어토큰 유지.
433,문자,0x9A0E,0x9A0F,382,우,F8 CD,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
434,문자,0x9A10,0x9A11,383,주,F8 F5,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
435,문자,0x9A12,0x9A13,384,의,88 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
436,문자,0x9A14,0x9A15,385,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
437,문자,0x9A16,0x9A17,386,진,38 E0,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
438,문자,0x9A18,0x9A19,387,리,78 34,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
439,문자,0x9A1A,0x9A1B,388,를,58 34,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
440,문자,0x9A1C,0x9A1D,389,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
441,문자,0x9A1E,0x9A1F,390,내,08 25,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
442,문자,0x9A20,0x9A21,391,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
443,문자,0x9A22,0x9A23,392,손,F8 3D,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
444,문자,0x9A24,0x9A25,393,에,48 9F,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
445,문자,0x9A26,0x9A27,394,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
446,문자,0x9A28,0x9A29,395,거,98 1D,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
447,문자,0x9A2A,0x9A2B,396,두,B8 2E,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
448,문자,0x9A2C,0x9A2D,397,어,08 70,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
449,문자,0x9A2E,0x9A2F,398,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
450,문자,0x9A30,0x9A31,399,오,B8 9F,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
451,문자,0x9A32,0x9A33,400,직,28 E0,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
452,문자,0x9A34,0x9A35,401,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
453,문자,0x9A36,0x9A37,402,베,98 3B,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
454,문자,0x9A38,0x9A39,403,칸,D8 E1,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
455,문자,0x9A3A,0x9A3B,404,티,D8 E2,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
456,문자,0x9A3C,0x9A3D,405,만,D8 34,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
457,문자,0x9A3E,0x9A3F,406,이,98 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
458,문자,0x9A40,0x9A41,407,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
459,문자,0x9A42,0x9A43,408,절,C8 DF,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
460,문자,0x9A44,0x9A45,409,대,B8 2D,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
461,문자,0x9A46,0x9A47,410,적,A8 DF,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
462,문자,0x9A48,0x9A49,411,인,A8 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
463,문자,0x9A4A,0x9A4B,412,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
464,문자,0x9A4C,0x9A4D,413,지,18 E0,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
465,문자,0x9A4E,0x9A4F,414,배,E8 39,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
466,문자,0x9A50,0x9A51,415,자,08 DF,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
467,문자,0x9A52,0x9A53,416,가,A8 17,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
468,문자,0x9A54,0x9A55,417,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
469,문자,0x9A56,0x9A57,418,될,A8 2E,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
470,문자,0x9A58,0x9A59,419,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
471,문자,0x9A5A,0x9A5B,420,것,F8 1D,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
472,문자,0x9A5C,0x9A5D,421,이,98 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
473,문자,0x9A5E,0x9A5F,422,다,C8 27,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
474,문자,0x9A60,0x9A61,423,！,A0 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
475,제어,0x9A62,0x9A64,,,19 00 78,3,fce4d6,한글 재배치 기준 HL=9A62→9A65. 제어토큰 유지.
476,제어,0x9A65,0x9A66,,,15 00,2,fce4d6,한글 재배치 기준 HL=9A65→9A67. 제어토큰 유지.
477,제어,0x9A67,0x9A68,,,17 00,2,fce4d6,한글 재배치 기준 HL=9A67→9A69. 제어토큰 유지.
478,제어,0x9A69,0x9A6B,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=9A69→9A6C. 제어토큰 유지.
479,제어,0x9A6C,0x9A6D,,,16 00,2,fce4d6,한글 재배치 기준 HL=9A6C→9A6E. 제어토큰 유지.
480,문자,0x9A6E,0x9A6F,424,그,50 21,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
481,문자,0x9A70,0x9A71,425,렇,90 31,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
482,문자,0x9A72,0x9A73,426,게,00 20,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
483,문자,0x9A74,0x9A75,427,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
484,문자,0x9A76,0x9A77,428,두,B0 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
485,문자,0x9A78,0x9A79,429,진,30 E0,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
486,문자,0x9A7A,0x9A7B,430,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
487,문자,0x9A7C,0x9A7D,431,않,00 5E,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
488,문자,0x9A7E,0x9A7F,432,아,00 56,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
489,문자,0x9A80,0x9A81,433,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
490,문자,0x9A82,0x9A83,434,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
491,문자,0x9A84,0x9A85,435,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
492,문자,0x9A86,0x9A87,436,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
493,문자,0x9A88,0x9A89,437,그,50 21,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
494,문자,0x9A8A,0x9A8B,438,런,50 31,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
495,문자,0x9A8C,0x9A8D,439,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
496,문자,0x9A8E,0x9A8F,440,건,B0 1D,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
497,문자,0x9A90,0x9A91,441,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
498,문자,0x9A92,0x9A93,442,절,C0 DF,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
499,문자,0x9A94,0x9A95,443,대,B0 2D,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
500,문자,0x9A96,0x9A97,444,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
501,문자,0x9A98,0x9A99,445,용,F0 CB,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
502,문자,0x9A9A,0x9A9B,446,납,F0 24,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
503,문자,0x9A9C,0x9A9D,447,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
504,문자,0x9A9E,0x9A9F,448,못,E0 35,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
505,문자,0x9AA0,0x9AA1,449,해,B0 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 패치 KANJI1 발화체 토큰 반영.
506,문자,0x9AA2,0x9AA3,450,！,A0 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
507,제어,0x9AA4,0x9AA6,,,19 00 68,3,fce4d6,한글 재배치 기준 HL=9AA4→9AA7. 제어토큰 유지.
508,제어,0x9AA7,0x9AA8,,,15 00,2,fce4d6,한글 재배치 기준 HL=9AA7→9AA9. 제어토큰 유지.
509,제어,0x9AA9,0x9AAA,,,17 00,2,fce4d6,한글 재배치 기준 HL=9AA9→9AAB. 제어토큰 유지.
510,제어,0x9AAB,0x9AAD,,,1A 00 03,3,fce4d6,한글 재배치 기준 HL=9AAB→9AAE. 제어토큰 유지.
511,제어,0x9AAE,0x9AAF,,,16 00,2,fce4d6,한글 재배치 기준 HL=9AAE→9AB0. 제어토큰 유지.
512,제어,0x9AB0,0x9AB2,,,19 00 78,3,fce4d6,한글 재배치 기준 HL=9AB0→9AB3. 제어토큰 유지.
513,문자,0x9AB3,0x9AB4,451,호,58 E4,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
514,문자,0x9AB5,0x9AB6,452,오,B8 9F,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
515,문자,0x9AB7,0x9AB8,453,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
516,문자,0x9AB9,0x9ABA,454,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
517,문자,0x9ABB,0x9ABC,455,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
518,문자,0x9ABD,0x9ABE,456,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
519,문자,0x9ABF,0x9AC0,457,어,08 70,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
520,문자,0x9AC1,0x9AC2,458,째,88 E0,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
521,문자,0x9AC3,0x9AC4,459,서,58 3D,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
522,문자,0x9AC5,0x9AC6,460,냐,38 25,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
523,문자,0x9AC7,0x9AC8,461,？,90 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
524,문자,0x9AC9,0x9ACA,462,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
525,문자,0x9ACB,0x9ACC,463,너,58 25,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
526,문자,0x9ACD,0x9ACE,464,는,E8 25,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
527,문자,0x9ACF,0x9AD0,465,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
528,문자,0x9AD1,0x9AD2,466,뭘,48 39,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
529,문자,0x9AD3,0x9AD4,467,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
530,문자,0x9AD5,0x9AD6,468,위,08 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
