runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,fill
0x985A,217,문자,182,구,0x9859~0x985A,1,18,21,0x1BD25,CA,D3,0x1BB00,0x29,0x1DA,e2f0d9
0x985B,218,문자,183,나,0x985B~0x985C,0,60,B8,0x1BD24,13,6B,0x1BB00,0x29,0x1DB,e2f0d9
0x985C,218,문자,183,나,0x985B~0x985C,1,12,24,0x1BD23,C6,D8,0x1BB00,0x29,0x1DC,e2f0d9
0x985D,219,문자,184,。,0x985D~0x985E,0,60,30,0x1BD22,15,E5,0x1BB00,0x29,0x1DD,e2f0d9
0x985F,220,제어,,,0x985F~0x9860,0,60,15,0x1BD20,17,CC,0x1BB00,0x29,0x1DF,fce4d6
0x9860,220,제어,,,0x985F~0x9860,1,12,00,0x1BD1F,CA,B8,0x1BB00,0x29,0x1E0,fce4d6
0x9861,221,문자,185,간,0x9861~0x9862,0,1A,C8,0x1BD1E,D3,81,0x1BB00,0x29,0x1E1,e2f0d9
0x9862,221,문자,185,간,0x9861~0x9862,1,00,17,0x1BD1D,BA,D1,0x1BB00,0x29,0x1E2,e2f0d9
0x9863,222,문자,186,만,0x9863~0x9864,0,04,D8,0x1BD1C,BF,93,0x1BB00,0x29,0x1E3,e2f0d9
0x9864,222,문자,186,만,0x9863~0x9864,1,15,34,0x1BD1B,D1,F0,0x1BB00,0x29,0x1E4,e2f0d9
0x9865,223,문자,187,에,0x9865~0x9866,0,00,48,0x1BD1A,BD,05,0x1BB00,0x29,0x1E5,e2f0d9
0x9866,223,문자,187,에,0x9865~0x9866,1,D8,9F,0x1BD19,96,5D,0x1BB00,0x29,0x1E6,e2f0d9
0x9867,224,문자,188,␠,0x9867~0x9868,0,19,18,0x1BD18,D8,D7,0x1BB00,0x29,0x1E7,e2f0d9
0x9868,224,문자,188,␠,0x9867~0x9868,1,C8,12,0x1BD17,88,D2,0x1BB00,0x29,0x1E8,e2f0d9
0x9869,225,문자,189,즐,0x9869~0x986A,0,38,F8,0x1BD16,F9,B9,0x1BB00,0x29,0x1E9,e2f0d9
0x986A,225,문자,189,즐,0x9869~0x986A,1,28,FF,0x1BD15,EA,C1,0x1BB00,0x29,0x1EA,e2f0d9
0x986B,226,문자,190,거,0x986B~0x986C,0,38,98,0x1BD14,FB,5B,0x1BB00,0x29,0x1EB,e2f0d9
0x986C,226,문자,190,거,0x986B~0x986C,1,38,1D,0x1BD13,FC,E1,0x1BB00,0x29,0x1EC,e2f0d9
0x986D,227,문자,191,운,0x986D~0x986E,0,19,F8,0x1BD12,DE,BD,0x1BB00,0x29,0x1ED,e2f0d9
0x986E,227,문자,191,운,0x986D~0x986E,1,C8,D1,0x1BD11,8E,97,0x1BB00,0x29,0x1EE,e2f0d9
0x986F,228,문자,192,␠,0x986F~0x9870,0,38,18,0x1BD10,FF,DF,0x1BB00,0x29,0x1EF,e2f0d9
0x9870,228,문자,192,␠,0x986F~0x9870,1,E8,12,0x1BD0F,B0,DA,0x1BB00,0x29,0x1F0,e2f0d9
0x9871,229,문자,193,구,0x9871~0x9872,0,29,08,0x1BD0E,F2,D1,0x1BB00,0x29,0x1F1,e2f0d9
0x9872,229,문자,193,구,0x9871~0x9872,1,78,21,0x1BD0D,42,EB,0x1BB00,0x29,0x1F2,e2f0d9
0x9873,230,문자,194,경,0x9873~0x9874,0,28,68,0x1BD0C,F3,33,0x1BB00,0x29,0x1F3,e2f0d9
0x9874,230,문자,194,경,0x9873~0x9874,1,08,20,0x1BD0B,D4,EC,0x1BB00,0x29,0x1F4,e2f0d9
0x9875,231,문자,195,거,0x9875~0x9876,0,28,98,0x1BD0A,F5,65,0x1BB00,0x29,0x1F5,e2f0d9
0x9876,231,문자,195,거,0x9875~0x9876,1,A0,1D,0x1BD09,6E,EB,0x1BB00,0x29,0x1F6,e2f0d9
0x9877,232,문자,196,리,0x9877~0x9878,0,12,78,0x1BD08,E1,47,0x1BB00,0x29,0x1F7,e2f0d9
0x9878,232,문자,196,리,0x9877~0x9878,1,E8,34,0x1BD07,B8,04,0x1BB00,0x29,0x1F8,e2f0d9
0x9879,233,문자,197,였,0x9879~0x987A,0,5B,88,0x1BD06,2C,59,0x1BB00,0x29,0x1F9,e2f0d9
0x987A,233,문자,197,였,0x9879~0x987A,1,E8,9F,0x1BD05,BA,71,0x1BB00,0x29,0x1FA,e2f0d9
0x987B,234,문자,198,지,0x987B~0x987C,0,28,18,0x1BD04,FB,EB,0x1BB00,0x29,0x1FB,e2f0d9
0x987C,234,문자,198,지,0x987B~0x987C,1,88,E0,0x1BD03,5C,B4,0x1BB00,0x29,0x1FC,e2f0d9
0x987D,235,문자,199,만,0x987D~0x987E,0,19,D8,0x1BD02,EE,AD,0x1BB00,0x29,0x1FD,e2f0d9
0x987E,235,문자,199,만,0x987D~0x987E,1,38,34,0x1BD01,0E,0A,0x1BB00,0x29,0x1FE,e2f0d9
0x987F,236,문자,200,・,0x987F~0x9880,0,38,60,0x1BD00,10,38,0x1BB00,0x29,0x1FF,e2f0d9
0x9880,236,문자,200,・,0x987F~0x9880,1,E8,12,0x1BCFF,C1,EB,0x1BB00,0x29,0x200,e2f0d9
0x9881,237,문자,201,・,0x9881~0x9882,0,29,60,0x1BCFE,03,3A,0x1BB00,0x29,0x201,e2f0d9
0x9882,237,문자,201,・,0x9881~0x9882,1,28,12,0x1BCFD,03,ED,0x1BB00,0x29,0x202,e2f0d9
0x9883,238,문자,202,・,0x9883~0x9884,0,39,60,0x1BCFC,15,3C,0x1BB00,0x29,0x203,e2f0d9
0x9884,238,문자,202,・,0x9883~0x9884,1,98,12,0x1BCFB,75,EF,0x1BB00,0x29,0x204,e2f0d9
0x9885,239,제어,,,0x9885~0x9887,0,19,1A,0x1BCFA,F7,F8,0x1BB00,0x29,0x205,fce4d6
0x9886,239,제어,,,0x9885~0x9887,1,B8,00,0x1BCF9,97,DF,0x1BB00,0x29,0x206,fce4d6
0x9887,239,제어,,,0x9885~0x9887,2,38,04,0x1BCF8,18,E4,0x1BB00,0x29,0x207,fce4d6
0x9888,240,제어,,,0x9888~0x9889,0,48,15,0x1BCF7,29,F6,0x1BB00,0x29,0x208,fce4d6
0x9889,240,제어,,,0x9888~0x9889,1,B9,00,0x1BCF6,9B,E2,0x1BB00,0x29,0x209,fce4d6
0x988A,241,문자,203,그,0x988A~0x988B,0,F8,58,0x1BCF5,DB,3B,0x1BB00,0x29,0x20A,e2f0d9
0x988B,241,문자,203,그,0x988A~0x988B,1,28,21,0x1BCF4,0C,05,0x1BB00,0x29,0x20B,e2f0d9
0x988C,242,문자,204,것,0x988C~0x988D,0,20,F8,0x1BCF3,05,DD,0x1BB00,0x29,0x20C,e2f0d9
0x988D,242,문자,204,것,0x988C~0x988D,1,12,1D,0x1BCF2,F8,03,0x1BB00,0x29,0x20D,e2f0d9
0x988E,243,문자,205,도,0x988E~0x988F,0,F8,28,0x1BCF1,DF,0F,0x1BB00,0x29,0x20E,e2f0d9
0x988F,243,문자,205,도,0x988E~0x988F,1,65,2E,0x1BCF0,4D,16,0x1BB00,0x29,0x20F,e2f0d9
0x9890,244,문자,206,␠,0x9890~0x9891,0,D8,18,0x1BCEF,C1,01,0x1BB00,0x29,0x210,e2f0d9
0x9891,244,문자,206,␠,0x9890~0x9891,1,BE,12,0x1BCEE,A8,FC,0x1BB00,0x29,0x211,e2f0d9
0x9892,245,문자,207,여,0x9892~0x9893,0,F8,58,0x1BCED,E3,43,0x1BB00,0x29,0x212,e2f0d9
0x9893,245,문자,207,여,0x9892~0x9893,1,19,9F,0x1BCEC,05,8B,0x1BB00,0x29,0x213,e2f0d9
0x9894,246,문자,208,기,0x9894~0x9895,0,A8,B8,0x1BCEB,95,A5,0x1BB00,0x29,0x214,e2f0d9
0x9895,246,문자,208,기,0x9894~0x9895,1,38,21,0x1BCEA,26,0F,0x1BB00,0x29,0x215,e2f0d9
0x9896,247,문자,209,까,0x9896~0x9897,0,88,F8,0x1BCE9,77,E7,0x1BB00,0x29,0x216,e2f0d9
0x9897,247,문자,209,까,0x9896~0x9897,1,28,21,0x1BCE8,18,11,0x1BB00,0x29,0x217,e2f0d9
0x9898,248,문자,210,지,0x9898~0x9899,0,28,18,0x1BCE7,19,09,0x1BB00,0x29,0x218,e2f0d9
0x9899,248,문자,210,지,0x9898~0x9899,1,38,E0,0x1BCE6,2A,D2,0x1BB00,0x29,0x219,e2f0d9
0x989A,249,문자,211,다,0x989A~0x989B,0,88,C8,0x1BCE5,7B,BB,0x1BB00,0x29,0x21A,e2f0d9
0x989B,249,문자,211,다,0x989A~0x989B,1,41,27,0x1BCE4,35,1B,0x1BB00,0x29,0x21B,e2f0d9
0x989C,250,문자,212,！,0x989C~0x989D,0,B8,A0,0x1BCE3,AD,95,0x1BB00,0x29,0x21C,e2f0d9
0x989D,250,문자,212,！,0x989C~0x989D,1,18,12,0x1BCE2,0E,08,0x1BB00,0x29,0x21D,e2f0d9
0x989E,251,문자,213,␠,0x989E~0x989F,0,78,18,0x1BCE1,6F,0F,0x1BB00,0x29,0x21E,e2f0d9
0x989F,251,문자,213,␠,0x989E~0x989F,1,19,12,0x1BCE0,11,0A,0x1BB00,0x29,0x21F,e2f0d9
0x98A0,252,문자,214,나,0x98A0~0x98A1,0,68,B8,0x1BCDF,61,B1,0x1BB00,0x29,0x220,e2f0d9
0x98A1,252,문자,214,나,0x98A0~0x98A1,1,28,24,0x1BCDE,22,1E,0x1BB00,0x29,0x221,e2f0d9
0x98A2,253,문자,215,를,0x98A2~0x98A3,0,F8,58,0x1BCDD,F3,53,0x1BB00,0x29,0x222,e2f0d9
0x98A3,253,문자,215,를,0x98A2~0x98A3,1,28,34,0x1BCDC,24,30,0x1BB00,0x29,0x223,e2f0d9
0x98A4,254,문자,216,␠,0x98A4~0x98A5,0,A8,18,0x1BCDB,A5,15,0x1BB00,0x29,0x224,e2f0d9
0x98A5,254,문자,216,␠,0x98A4~0x98A5,1,18,12,0x1BCDA,16,10,0x1BB00,0x29,0x225,e2f0d9
0x98A6,255,문자,217,방,0x98A6~0x98A7,0,B8,D8,0x1BCD9,B7,D7,0x1BB00,0x29,0x226,e2f0d9
0x98A7,255,문자,217,방,0x98A6~0x98A7,1,18,39,0x1BCD8,18,39,0x1BB00,0x29,0x227,e2f0d9
0x98A8,256,문자,218,해,0x98A8~0x98A9,0,C8,B8,0x1BCD7,C9,B9,0x1BB00,0x29,0x228,e2f0d9
0x98A9,256,문자,218,해,0x98A8~0x98A9,1,28,E3,0x1BCD6,2A,E5,0x1BB00,0x29,0x229,e2f0d9
0x98AA,257,문자,219,하,0x98AA~0x98AB,0,30,58,0x1BCD5,33,5B,0x1BB00,0x29,0x22A,e2f0d9
0x98AB,257,문자,219,하,0x98AA~0x98AB,1,12,E3,0x1BCD4,16,E7,0x1BB00,0x29,0x22B,e2f0d9
0x98AC,258,문자,220,는,0x98AC~0x98AD,0,15,E8,0x1BCD3,1A,ED,0x1BB00,0x29,0x22C,e2f0d9
0x98AD,258,문자,220,는,0x98AC~0x98AD,1,00,25,0x1BCD2,06,2B,0x1BB00,0x29,0x22D,e2f0d9
0x98AE,259,문자,221,␠,0x98AE~0x98AF,0,38,18,0x1BCD1,3F,1F,0x1BB00,0x29,0x22E,e2f0d9
0x98AF,259,문자,221,␠,0x98AE~0x98AF,1,8C,12,0x1BCD0,94,1A,0x1BB00,0x29,0x22F,e2f0d9
0x98B0,260,문자,222,자,0x98B0~0x98B1,0,B8,08,0x1BCCF,C1,11,0x1BB00,0x29,0x230,e2f0d9
0x98B1,260,문자,222,자,0x98B0~0x98B1,1,28,DF,0x1BCCE,32,E9,0x1BB00,0x29,0x231,e2f0d9
0x98B2,261,문자,223,는,0x98B2~0x98B3,0,48,E8,0x1BCCD,53,F3,0x1BB00,0x29,0x232,e2f0d9
0x98B3,261,문자,223,는,0x98B2~0x98B3,1,3B,25,0x1BCCC,47,31,0x1BB00,0x29,0x233,e2f0d9
0x98B5,262,문자,224,␠,0x98B4~0x98B5,1,1A,12,0x1BCCA,28,20,0x1BB00,0x29,0x235,e2f0d9
0x98B6,263,문자,225,그,0x98B6~0x98B7,0,B8,58,0x1BCC9,C7,67,0x1BB00,0x29,0x236,e2f0d9
0x98B7,263,문자,225,그,0x98B6~0x98B7,1,2A,21,0x1BCC8,3A,31,0x1BB00,0x29,0x237,e2f0d9
0x98B8,264,문자,226,␠,0x98B8~0x98B9,0,68,18,0x1BCC7,79,29,0x1BB00,0x29,0x238,e2f0d9
0x98B9,264,문자,226,␠,0x98B8~0x98B9,1,2A,12,0x1BCC6,3C,24,0x1BB00,0x29,0x239,e2f0d9
0x98BA,265,문자,227,누,0x98BA~0x98BB,0,38,C8,0x1BCC5,4B,DB,0x1BB00,0x29,0x23A,e2f0d9
0x98BB,265,문자,227,누,0x98BA~0x98BB,1,1A,25,0x1BCC4,2E,39,0x1BB00,0x29,0x23B,e2f0d9
0x98BC,266,문자,228,구,0x98BC~0x98BD,0,E8,08,0x1BCC3,FD,1D,0x1BB00,0x29,0x23C,e2f0d9
0x98BD,266,문자,228,구,0x98BC~0x98BD,1,28,21,0x1BCC2,3E,37,0x1BB00,0x29,0x23D,e2f0d9
0x98BE,267,문자,229,라,0x98BE~0x98BF,0,48,F8,0x1BCC1,5F,0F,0x1BB00,0x29,0x23E,e2f0d9
0x98BF,267,문자,229,라,0x98BE~0x98BF,1,B9,30,0x1BCC0,D1,48,0x1BB00,0x29,0x23F,e2f0d9
0x98C0,268,문자,230,도,0x98C0~0x98C1,0,18,28,0x1BCBF,31,41,0x1BB00,0x29,0x240,e2f0d9
0x98C1,268,문자,230,도,0x98C0~0x98C1,1,6C,2E,0x1BCBE,86,48,0x1BB00,0x29,0x241,e2f0d9
0x98C2,269,문자,231,␠,0x98C2~0x98C3,0,F8,18,0x1BCBD,13,33,0x1BB00,0x29,0x242,e2f0d9
0x98C3,269,문자,231,␠,0x98C2~0x98C3,1,28,12,0x1BCBC,44,2E,0x1BB00,0x29,0x243,e2f0d9
0x98C4,270,문자,232,결,0x98C4~0x98C5,0,A8,48,0x1BCBB,C5,65,0x1BB00,0x29,0x244,e2f0d9
0x98C5,270,문자,232,결,0x98C4~0x98C5,1,28,20,0x1BCBA,46,3E,0x1BB00,0x29,0x245,e2f0d9
0x98C6,271,문자,233,코,0x98C6~0x98C7,0,30,18,0x1BCB9,4F,37,0x1BB00,0x29,0x246,e2f0d9
0x98C7,271,문자,233,코,0x98C6~0x98C7,1,12,E2,0x1BCB8,32,02,0x1BB00,0x29,0x247,e2f0d9
0x98C9,272,문자,234,␠,0x98C8~0x98C9,1,81,12,0x1BCB6,A3,34,0x1BB00,0x29,0x249,e2f0d9
0x98CA,273,문자,235,살,0x98CA~0x98CB,0,F8,08,0x1BCB5,1B,2B,0x1BB00,0x29,0x24A,e2f0d9
0x98CB,273,문자,235,살,0x98CA~0x98CB,1,4E,3D,0x1BCB4,72,61,0x1BB00,0x29,0x24B,e2f0d9
0x98CC,274,문자,236,려,0x98CC~0x98CD,0,E8,B8,0x1BCB3,0D,DD,0x1BB00,0x29,0x24C,e2f0d9
0x98CD,274,문자,236,려,0x98CC~0x98CD,1,28,31,0x1BCB2,4E,57,0x1BB00,0x29,0x24D,e2f0d9
0x98CE,275,문자,237,두,0x98CE~0x98CF,0,68,B8,0x1BCB1,8F,DF,0x1BB00,0x29,0x24E,e2f0d9
0x98CF,275,문자,237,두,0x98CE~0x98CF,1,18,2E,0x1BCB0,40,56,0x1BB00,0x29,0x24F,e2f0d9
0x98D0,276,문자,238,지,0x98D0~0x98D1,0,98,18,0x1BCAF,C1,41,0x1BB00,0x29,0x250,e2f0d9
0x98D1,276,문자,238,지,0x98D0~0x98D1,1,38,E0,0x1BCAE,62,0A,0x1BB00,0x29,0x251,e2f0d9
0x98D2,277,문자,239,␠,0x98D2~0x98D3,0,F8,18,0x1BCAD,23,43,0x1BB00,0x29,0x252,e2f0d9
0x98D3,277,문자,239,␠,0x98D2~0x98D3,1,29,12,0x1BCAC,55,3E,0x1BB00,0x29,0x253,e2f0d9
0x98D4,278,문자,240,않,0x98D4~0x98D5,0,20,08,0x1BCAB,4D,35,0x1BB00,0x29,0x254,e2f0d9
0x98D5,278,문자,240,않,0x98D4~0x98D5,1,12,5E,0x1BCAA,40,8C,0x1BB00,0x29,0x255,e2f0d9
0x98D6,279,문자,241,는,0x98D6~0x98D7,0,28,E8,0x1BCA9,57,17,0x1BB00,0x29,0x256,e2f0d9
0x98D7,279,문자,241,는,0x98D6~0x98D7,1,41,25,0x1BCA8,71,55,0x1BB00,0x29,0x257,e2f0d9
0x98D8,280,문자,242,다,0x98D8~0x98D9,0,98,C8,0x1BCA7,C9,F9,0x1BB00,0x29,0x258,e2f0d9
0x98D9,280,문자,242,다,0x98D8~0x98D9,1,38,27,0x1BCA6,6A,59,0x1BB00,0x29,0x259,e2f0d9
0x98DA,281,문자,243,。,0x98DA~0x98DB,0,78,30,0x1BCA5,AB,63,0x1BB00,0x29,0x25A,e2f0d9
0x98DB,281,문자,243,。,0x98DA~0x98DB,1,19,12,0x1BCA4,4D,46,0x1BB00,0x29,0x25B,e2f0d9
0x98DC,282,제어,,,0x98DC~0x98DD,0,68,15,0x1BCA3,9D,4A,0x1BB00,0x29,0x25C,fce4d6
0x98DD,282,제어,,,0x98DC~0x98DD,1,28,00,0x1BCA2,5E,36,0x1BB00,0x29,0x25D,fce4d6
0x98DE,283,문자,244,특,0x98DE~0x98DF,0,F8,B8,0x1BCA1,2F,EF,0x1BB00,0x29,0x25E,e2f0d9
0x98DF,283,문자,244,특,0x98DE~0x98DF,1,18,E2,0x1BCA0,50,1A,0x1BB00,0x29,0x25F,e2f0d9
0x98E0,284,문자,245,히,0x98E0~0x98E1,0,C8,68,0x1BC9F,01,A1,0x1BB00,0x29,0x260,e2f0d9
0x98E1,284,문자,245,히,0x98E0~0x98E1,1,38,E5,0x1BC9E,72,1F,0x1BB00,0x29,0x261,e2f0d9
0x98E2,285,문자,246,␠,0x98E2~0x98E3,0,B8,18,0x1BC9D,F3,53,0x1BB00,0x29,0x262,e2f0d9
0x98E3,285,문자,246,␠,0x98E2~0x98E3,1,38,12,0x1BC9C,74,4E,0x1BB00,0x29,0x263,e2f0d9
0x98E4,286,문자,247,베,0x98E4~0x98E5,0,F8,98,0x1BC9B,35,D5,0x1BB00,0x29,0x264,e2f0d9
0x98E5,286,문자,247,베,0x98E4~0x98E5,1,38,3B,0x1BC9A,76,79,0x1BB00,0x29,0x265,e2f0d9
0x98E6,287,문자,248,니,0x98E6~0x98E7,0,38,F8,0x1BC99,77,37,0x1BB00,0x29,0x266,e2f0d9
0x98E7,287,문자,248,니,0x98E6~0x98E7,1,28,25,0x1BC98,68,65,0x1BB00,0x29,0x267,e2f0d9
0x98E8,288,문자,249,티,0x98E8~0x98E9,0,A0,D8,0x1BC97,E1,19,0x1BB00,0x29,0x268,e2f0d9
0x98E9,288,문자,249,티,0x98E8~0x98E9,1,12,E2,0x1BC96,54,24,0x1BB00,0x29,0x269,e2f0d9
0x98EA,289,문자,250,의,0x98EA~0x98EB,0,19,88,0x1BC95,5C,CB,0x1BB00,0x29,0x26A,e2f0d9
0x98EB,289,문자,250,의,0x98EA~0x98EB,1,00,DE,0x1BC94,44,22,0x1BB00,0x29,0x26B,e2f0d9
0x98EC,290,문자,251,␠,0x98EC~0x98ED,0,78,18,0x1BC93,BD,5D,0x1BB00,0x29,0x26C,e2f0d9
0x98ED,290,문자,251,␠,0x98EC~0x98ED,1,15,12,0x1BC92,5B,58,0x1BB00,0x29,0x26D,e2f0d9
0x98EE,291,문자,252,잔,0x98EE~0x98EF,0,00,28,0x1BC91,47,6F,0x1BB00,0x29,0x26E,e2f0d9
0x98EF,291,문자,252,잔,0x98EE~0x98EF,1,17,DF,0x1BC90,5F,27,0x1BB00,0x29,0x26F,e2f0d9
0x98F0,292,문자,253,당,0x98F0~0x98F1,0,00,98,0x1BC8F,49,E1,0x1BB00,0x29,0x270,e2f0d9
0x98F1,292,문자,253,당,0x98F0~0x98F1,1,1A,2D,0x1BC8E,64,77,0x1BB00,0x29,0x271,e2f0d9
0x98F2,293,문자,254,은,0x98F2~0x98F3,0,00,48,0x1BC8D,4B,93,0x1BB00,0x29,0x272,e2f0d9
0x98F3,293,문자,254,은,0x98F2~0x98F3,1,04,DE,0x1BC8C,50,2A,0x1BB00,0x29,0x273,e2f0d9
0x98F4,294,문자,255,␠,0x98F4~0x98F5,0,16,18,0x1BC8B,63,65,0x1BB00,0x29,0x274,e2f0d9
0x98F5,294,문자,255,␠,0x98F4~0x98F5,1,00,12,0x1BC8A,4E,60,0x1BB00,0x29,0x275,e2f0d9
0x98F6,295,문자,256,더,0x98F6~0x98F7,0,A0,C8,0x1BC89,EF,17,0x1BB00,0x29,0x276,e2f0d9
0x98F7,295,문자,256,더,0x98F6~0x98F7,1,18,2D,0x1BC88,68,7D,0x1BB00,0x29,0x277,e2f0d9
0x98F8,296,문자,257,더,0x98F8~0x98F9,0,E0,C8,0x1BC87,31,19,0x1BB00,0x29,0x278,e2f0d9
0x98F9,296,문자,257,더,0x98F8~0x98F9,1,29,2D,0x1BC86,7B,7F,0x1BB00,0x29,0x279,e2f0d9
0x98FA,297,문자,258,욱,0x98FA~0x98FB,0,80,F8,0x1BC85,D3,4B,0x1BB00,0x29,0x27A,e2f0d9
0x98FB,297,문자,258,욱,0x98FA~0x98FB,1,18,CF,0x1BC84,6C,23,0x1BB00,0x29,0x27B,e2f0d9
0x98FC,298,문자,259,␠,0x98FC~0x98FD,0,E0,18,0x1BC83,35,6D,0x1BB00,0x29,0x27C,e2f0d9
0x98FD,298,문자,259,␠,0x98FC~0x98FD,1,28,12,0x1BC82,7E,68,0x1BB00,0x29,0x27D,e2f0d9
0x98FE,299,문자,260,말,0x98FE~0x98FF,0,C0,F8,0x1BC81,17,4F,0x1BB00,0x29,0x27E,e2f0d9
0x98FF,299,문자,260,말,0x98FE~0x98FF,1,99,34,0x1BC80,F1,8C,0x1BB00,0x29,0x27F,e2f0d9
0x9900,300,문자,261,이,0x9900~0x9901,0,A0,98,0x1BC7F,F9,F1,0x1BB00,0x29,0x280,e2f0d9
0x9901,300,문자,261,이,0x9900~0x9901,1,4A,DE,0x1BC7E,A4,38,0x1BB00,0x29,0x281,e2f0d9
0x9902,301,문자,262,다,0x9902~0x9903,0,F0,C8,0x1BC7D,4B,23,0x1BB00,0x29,0x282,e2f0d9
0x9903,301,문자,262,다,0x9902~0x9903,1,28,27,0x1BC7C,84,83,0x1BB00,0x29,0x283,e2f0d9
0x9904,302,문자,263,。,0x9904~0x9905,0,F0,30,0x1BC7B,4D,8D,0x1BB00,0x29,0x284,e2f0d9
0x9905,302,문자,263,。,0x9904~0x9905,1,65,12,0x1BC7A,C3,70,0x1BB00,0x29,0x285,e2f0d9
0x9906,303,문자,264,기,0x9906~0x9907,0,A0,B8,0x1BC79,FF,17,0x1BB00,0x29,0x286,e2f0d9
0x9907,303,문자,264,기,0x9906~0x9907,1,12,21,0x1BC78,72,81,0x1BB00,0x29,0x287,e2f0d9
0x9908,304,문자,265,나,0x9908~0x9909,0,90,B8,0x1BC77,F1,19,0x1BB00,0x29,0x288,e2f0d9
0x9909,304,문자,265,나,0x9908~0x9909,1,12,24,0x1BC76,74,86,0x1BB00,0x29,0x289,e2f0d9
0x990A,305,문자,266,긴,0x990A~0x990B,0,F0,C8,0x1BC75,53,2B,0x1BB00,0x29,0x28A,e2f0d9
0x990B,305,문자,266,긴,0x990A~0x990B,1,65,21,0x1BC74,C9,85,0x1BB00,0x29,0x28B,e2f0d9
0x990C,306,문자,267,␠,0x990C~0x990D,0,A0,18,0x1BC73,05,7D,0x1BB00,0x29,0x28C,e2f0d9
0x990D,306,문자,267,␠,0x990C~0x990D,1,28,12,0x1BC72,8E,78,0x1BB00,0x29,0x28D,e2f0d9
0x990E,307,문자,268,세,0x990E~0x990F,0,E0,A8,0x1BC71,47,0F,0x1BB00,0x29,0x28E,e2f0d9
0x990F,307,문자,268,세,0x990E~0x990F,1,28,3D,0x1BC70,90,A5,0x1BB00,0x29,0x28F,e2f0d9
0x9910,308,문자,269,월,0x9910~0x9911,0,A0,F8,0x1BC6F,09,61,0x1BB00,0x29,0x290,e2f0d9
0x9911,308,문자,269,월,0x9910~0x9911,1,12,DB,0x1BC6E,7C,45,0x1BB00,0x29,0x291,e2f0d9
0x9912,309,문자,270,␠,0x9912~0x9913,0,90,18,0x1BC6D,FB,83,0x1BB00,0x29,0x292,e2f0d9
0x9914,310,문자,271,동,0x9914~0x9915,0,19,58,0x1BC6B,86,C5,0x1BB00,0x29,0x294,e2f0d9
0x9915,310,문자,271,동,0x9914~0x9915,1,00,2E,0x1BC6A,6E,9C,0x1BB00,0x29,0x295,e2f0d9
0x9916,311,문자,272,안,0x9916~0x9917,0,69,08,0x1BC69,D8,77,0x1BB00,0x29,0x296,e2f0d9
0x9917,311,문자,272,안,0x9916~0x9917,1,15,5A,0x1BC68,85,CA,0x1BB00,0x29,0x297,e2f0d9
0x9918,312,문자,273,␠,0x9918~0x9919,0,00,18,0x1BC67,71,89,0x1BB00,0x29,0x298,e2f0d9
0x9919,312,문자,273,␠,0x9918~0x9919,1,17,12,0x1BC66,89,84,0x1BB00,0x29,0x299,e2f0d9
0x991A,313,문자,274,쌓,0x991A~0x991B,0,00,08,0x1BC65,73,7B,0x1BB00,0x29,0x29A,e2f0d9
0x991B,313,문자,274,쌓,0x991A~0x991B,1,1A,48,0x1BC64,8E,BC,0x1BB00,0x29,0x29B,e2f0d9
0x991C,314,문자,275,여,0x991C~0x991D,0,00,58,0x1BC63,75,CD,0x1BB00,0x29,0x29C,e2f0d9
0x991D,314,문자,275,여,0x991C~0x991D,1,04,9F,0x1BC62,7A,15,0x1BB00,0x29,0x29D,e2f0d9
0x991E,315,문자,276,온,0x991E~0x991F,0,16,C8,0x1BC61,8D,3F,0x1BB00,0x29,0x29E,e2f0d9
0x991F,315,문자,276,온,0x991E~0x991F,1,00,9F,0x1BC60,78,17,0x1BB00,0x29,0x29F,e2f0d9
0x9920,316,문자,277,␠,0x9920~0x9921,0,B8,18,0x1BC5F,31,91,0x1BB00,0x29,0x2A0,e2f0d9
0x9921,316,문자,277,␠,0x9920~0x9921,1,8E,12,0x1BC5E,08,8C,0x1BB00,0x29,0x2A1,e2f0d9
0x9922,317,문자,278,이,0x9922~0x9923,0,58,98,0x1BC5D,D3,13,0x1BB00,0x29,0x2A2,e2f0d9
0x9923,317,문자,278,이,0x9922~0x9923,1,E5,DE,0x1BC5C,61,5A,0x1BB00,0x29,0x2A3,e2f0d9
0x9924,318,문자,279,␠,0x9924~0x9925,0,08,18,0x1BC5B,85,95,0x1BB00,0x29,0x2A4,e2f0d9
0x9925,318,문자,279,␠,0x9924~0x9925,1,28,12,0x1BC5A,A6,90,0x1BB00,0x29,0x2A5,e2f0d9
0x9926,319,문자,280,원,0x9926~0x9927,0,A0,F8,0x1BC59,1F,77,0x1BB00,0x29,0x2A6,e2f0d9
0x9927,319,문자,280,원,0x9926~0x9927,1,12,D9,0x1BC58,92,59,0x1BB00,0x29,0x2A7,e2f0d9
0x9928,320,문자,281,한,0x9928~0x9929,0,58,78,0x1BC57,D9,F9,0x1BB00,0x29,0x2A8,e2f0d9
0x9929,320,문자,281,한,0x9928~0x9929,1,59,E3,0x1BC56,DB,65,0x1BB00,0x29,0x2A9,e2f0d9
0x992A,321,문자,282,을,0x992A~0x992B,0,08,58,0x1BC55,8B,DB,0x1BB00,0x29,0x2AA,e2f0d9
