작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,메모
360,제어,0x99AE,0x99AF,,,16 00,2,fce4d6,한글 재배치 기준 HL=0x99AE→0x99B0. 제어토큰 유지.
361,문자,0x99B0,0x99B1,293,넌,60 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
362,문자,0x99B2,0x99B3,294,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
363,문자,0x99B4,0x99B5,295,그,50 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
364,문자,0x99B6,0x99B7,296,럴,60 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
365,문자,0x99B8,0x99B9,297,지,10 E0,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
366,문자,0x99BA,0x99BB,298,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
367,문자,0x99BC,0x99BD,299,몰,C0 35,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
368,문자,0x99BE,0x99BF,300,라,F0 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
369,문자,0x99C0,0x99C1,301,도,20 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
370,제어,0x99C2,0x99C6,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=0x99C2→0x99C7. 제어토큰 유지.
371,문자,0x99C7,0x99C8,302,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
372,문자,0x99C9,0x99CA,303,난,C0 24,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
373,문자,0x99CB,0x99CC,304,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
374,문자,0x99CD,0x99CE,305,아,00 56,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
375,문자,0x99CF,0x99D0,306,니,F0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
376,문자,0x99D1,0x99D2,307,야,00 6C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
377,문자,0x99D3,0x99D4,308,。,30 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
378,문자,0x99D5,0x99D6,309,내,00 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
379,문자,0x99D7,0x99D8,310,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
380,문자,0x99D9,0x99DA,311,임,D0 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
381,문자,0x99DB,0x99DC,312,무,00 36,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
382,문자,0x99DD,0x99DE,313,는,E0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
383,문자,0x99DF,0x99E0,314,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
384,문자,0x99E1,0x99E2,315,말,F0 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
385,문자,0x99E3,0x99E4,316,야,00 6C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
386,문자,0x99E5,0x99E6,317,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
387,문자,0x99E7,0x99E8,318,네,90 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
388,문자,0x99E9,0x99EA,319,가,A0 17,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
389,문자,0x99EB,0x99EC,320,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
390,문자,0x99ED,0x99EE,321,베,90 3B,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
391,문자,0x99EF,0x99F0,322,칸,D0 E1,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
392,문자,0x99F1,0x99F2,323,타,20 E2,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
393,문자,0x99F3,0x99F4,324,리,70 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
394,문자,0x99F5,0x99F6,325,아,00 56,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
395,문자,0x99F7,0x99F8,326,로,D0 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
396,문자,0x99F9,0x99FA,327,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
397,문자,0x99FB,0x99FC,328,가,A0 17,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
398,문자,0x99FD,0x99FE,329,는,E0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
399,문자,0x99FF,0x9A00,330,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
400,문자,0x9A01,0x9A02,331,걸,C0 1D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
401,문자,0x9A03,0x9A04,332,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
402,문자,0x9A05,0x9A06,333,막,C0 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
403,문자,0x9A07,0x9A08,334,는,E0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
404,문자,0x9A09,0x9A0A,335,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
405,문자,0x9A0B,0x9A0C,336,거,90 1D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
406,문자,0x9A0D,0x9A0E,337,야,00 6C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
407,문자,0x9A0F,0x9A10,338,。,30 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
408,제어,0x9A11,0x9A15,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=0x9A11→0x9A16. 제어토큰 유지.
409,제어,0x9A16,0x9A17,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9A16→0x9A18. 제어토큰 유지.
410,문자,0x9A18,0x9A19,339,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
411,문자,0x9A1A,0x9A1B,340,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
412,문자,0x9A1C,0x9A1D,341,볼,D0 3B,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
413,문자,0x9A1E,0x9A1F,342,세,A0 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
414,문자,0x9A20,0x9A21,343,돔,40 2E,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
415,문자,0x9A22,0x9A23,344,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
416,문자,0x9A24,0x9A25,345,숲,60 3F,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
417,문자,0x9A26,0x9A27,346,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
418,문자,0x9A28,0x9A29,347,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
419,문자,0x9A2A,0x9A2B,348,바,80 39,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
420,문자,0x9A2C,0x9A2D,349,로,D0 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
421,문자,0x9A2E,0x9A2F,350,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
422,문자,0x9A30,0x9A31,351,우,F0 CD,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
423,문자,0x9A32,0x9A33,352,리,70 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
424,문자,0x9A34,0x9A35,353,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
425,문자,0x9A36,0x9A37,354,악,00 58,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
426,제어,0x9A38,0x9A3C,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=0x9A38→0x9A3D. 제어토큰 유지.
427,문자,0x9A3D,0x9A3E,355,연,70 9F,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
428,문자,0x9A3F,0x9A40,356,의,80 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
429,문자,0x9A41,0x9A42,357,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
430,문자,0x9A43,0x9A44,358,땅,70 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
431,문자,0x9A45,0x9A46,359,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
432,문자,0x9A47,0x9A48,360,라,F0 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
433,문자,0x9A49,0x9A4A,361,는,E0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
434,문자,0x9A4B,0x9A4C,362,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
435,문자,0x9A4D,0x9A4E,363,거,90 1D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
436,문자,0x9A4F,0x9A50,364,지,10 E0,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
437,문자,0x9A51,0x9A52,365,。,30 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
438,문자,0x9A53,0x9A54,366,학,60 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
439,제어,0x9A55,0x9A58,,,12 00 23 00,4,fce4d6,한글 재배치 기준 HL=0x9A55→0x9A59. 제어토큰 유지.
440,문자,0x9A59,0x9A5A,367,교,F0 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
441,제어,0x9A5B,0x9A5E,,,12 00 21 00,4,fce4d6,한글 재배치 기준 HL=0x9A5B→0x9A5F. 제어토큰 유지.
442,문자,0x9A5F,0x9A60,368,에,40 9F,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
443,문자,0x9A61,0x9A62,369,서,50 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
444,문자,0x9A63,0x9A64,370,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
445,문자,0x9A65,0x9A66,371,나,B0 24,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
446,문자,0x9A67,0x9A68,372,한,70 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
447,문자,0x9A69,0x9A6A,373,테,60 E2,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
448,문자,0x9A6B,0x9A6C,374,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
449,문자,0x9A6D,0x9A6E,375,꽤,40 24,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
450,문자,0x9A6F,0x9A70,376,나,B0 24,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
451,문자,0x9A71,0x9A72,377,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
452,문자,0x9A73,0x9A74,378,괴,E0 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
453,문자,0x9A75,0x9A76,379,롭,F0 33,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
454,문자,0x9A77,0x9A78,380,힘,70 E5,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
455,문자,0x9A79,0x9A7A,381,을,50 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
456,문자,0x9A7B,0x9A7C,382,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
457,문자,0x9A7D,0x9A7E,383,당,90 2D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
458,문자,0x9A7F,0x9A80,384,했,C0 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
459,문자,0x9A81,0x9A82,385,으,30 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
460,문자,0x9A83,0x9A84,386,니,F0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
461,문자,0x9A85,0x9A86,387,、,20 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
462,문자,0x9A87,0x9A88,388,좋,F0 F3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
463,문자,0x9A89,0x9A8A,389,은,40 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
464,문자,0x9A8B,0x9A8C,390,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
465,문자,0x9A8D,0x9A8E,391,기,B0 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
466,문자,0x9A8F,0x9A90,392,회,B0 E4,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
467,문자,0x9A91,0x9A92,393,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
468,문자,0x9A93,0x9A94,394,아,00 56,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
469,문자,0x9A95,0x9A96,395,니,F0 25,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
470,문자,0x9A97,0x9A98,396,야,00 6C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
471,문자,0x9A99,0x9A9A,397,？,90 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
472,제어,0x9A9B,0x9A9F,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=0x9A9B→0x9AA0. 제어토큰 유지.
473,문자,0x9AA0,0x9AA1,398,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
474,문자,0x9AA2,0x9AA3,399,결,40 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
475,문자,0x9AA4,0x9AA5,400,투,90 E2,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
476,문자,0x9AA6,0x9AA7,401,장,60 DF,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
477,문자,0x9AA8,0x9AA9,402,으,30 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
478,문자,0x9AAA,0x9AAB,403,로,D0 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
479,문자,0x9AAC,0x9AAD,404,써,00 4A,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
480,문자,0x9AAE,0x9AAF,405,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
481,문자,0x9AB0,0x9AB1,406,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
482,제어,0x9AB2,0x9AB3,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9AB2→0x9AB4. 제어토큰 유지.
483,문자,0x9AB4,0x9AB5,407,안,00 5A,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
484,문자,0x9AB6,0x9AB7,408,성,90 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
485,문자,0x9AB8,0x9AB9,409,맞,10 35,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
486,문자,0x9ABA,0x9ABB,410,춤,90 E1,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
487,문자,0x9ABC,0x9ABD,411,인,A0 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
488,문자,0x9ABE,0x9ABF,412,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
489,문자,0x9AC0,0x9AC1,413,곳,90 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
490,문자,0x9AC2,0x9AC3,414,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
491,문자,0x9AC4,0x9AC5,415,잖,30 DF,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
492,문자,0x9AC6,0x9AC7,416,아,00 56,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
493,문자,0x9AC8,0x9AC9,417,？,90 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
494,제어,0x9ACA,0x9ACC,,,19 00 79,3,fce4d6,한글 재배치 기준 HL=0x9ACA→0x9ACD. 제어토큰 유지.
495,제어,0x9ACD,0x9ACE,,,15 00,2,fce4d6,한글 재배치 기준 HL=0x9ACD→0x9ACF. 제어토큰 유지.
496,제어,0x9ACF,0x9AD0,,,17 00,2,fce4d6,한글 재배치 기준 HL=0x9ACF→0x9AD1. 제어토큰 유지.
497,제어,0x9AD1,0x9ADC,,,14 00 00 00 11 22 33 44 55 66 77 80,12,fce4d6,한글 재배치 기준 HL=0x9AD1→0x9ADD. 제어토큰 유지.
498,제어,0x9ADD,0x9ADF,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=0x9ADD→0x9AE0. 제어토큰 유지.
499,제어,0x9AE0,0x9AE1,,,16 00,2,fce4d6,한글 재배치 기준 HL=0x9AE0→0x9AE2. 제어토큰 유지.
500,문자,0x9AE2,0x9AE3,418,그,50 21,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
501,문자,0x9AE4,0x9AE5,419,딴,60 30,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
502,문자,0x9AE6,0x9AE7,420,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
503,문자,0x9AE8,0x9AE9,421,하,50 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
504,문자,0x9AEA,0x9AEB,422,찮,C0 E0,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
505,문자,0x9AEC,0x9AED,423,은,40 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
506,문자,0x9AEE,0x9AEF,424,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
507,문자,0x9AF0,0x9AF1,425,이,90 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
508,문자,0x9AF2,0x9AF3,426,유,20 DE,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
509,문자,0x9AF4,0x9AF5,427,로,D0 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
510,문자,0x9AF6,0x9AF7,428,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
511,문자,0x9AF8,0x9AF9,429,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
512,문자,0x9AFA,0x9AFB,430,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
513,제어,0x9AFC,0x9AFD,,,10 11,2,fce4d6,한글 재배치 기준 HL=0x9AFC→0x9AFE. 제어토큰 유지.
514,제어,0x9AFE,0x9B01,,,12 00 23 00,4,fce4d6,한글 재배치 기준 HL=0x9AFE→0x9B02. 제어토큰 유지.
515,문자,0x9B02,0x9B03,431,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
516,문자,0x9B04,0x9B05,432,우,F0 CD,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
517,문자,0x9B06,0x9B07,433,리,70 34,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
518,문자,0x9B08,0x9B09,434,가,A0 17,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
519,문자,0x9B0A,0x9B0B,435,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
520,문자,0x9B0C,0x9B0D,436,서,50 3D,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
521,문자,0x9B0E,0x9B0F,437,로,D0 31,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
522,문자,0x9B10,0x9B11,438,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
523,문자,0x9B12,0x9B13,439,죽,F0 F7,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
524,문자,0x9B14,0x9B15,440,여,50 9F,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
525,문자,0x9B16,0x9B17,441,야,00 6C,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
526,문자,0x9B18,0x9B19,442,␠,18 12,2,e2f0d9,전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
527,문자,0x9B1A,0x9B1B,443,한,70 E3,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
528,문자,0x9B1C,0x9B1D,444,다,C0 27,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
529,문자,0x9B1E,0x9B1F,445,고,80 20,2,e9ae2b,주황색 대화체 발화용 문자행: 새 발화행 색상 기준으로 패치 KANJI1 발화체 토큰 반영.
530,문자,0x9B20,0x9B21,446,・,60 12,2,e2f0d9,PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
