작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,메모
876,제어,0x9DAB,0x9DAD,,,19 00 75,3,fce4d6,한글 재배치 기준 HL=9DAB→9DAE. 제어토큰 유지.
877,제어,0x9DAE,0x9DAF,,,15 00,2,fce4d6,한글 재배치 기준 HL=9DAE→9DB0. 제어토큰 유지.
878,제어,0x9DB0,0x9DB1,,,17 00,2,fce4d6,한글 재배치 기준 HL=9DB0→9DB2. 제어토큰 유지.
879,제어,0x9DB2,0x9DB4,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=9DB2→9DB5. 제어토큰 유지.
880,제어,0x9DB5,0x9DB6,,,16 00,2,fce4d6,한글 재배치 기준 HL=9DB5→9DB7. 제어토큰 유지.
881,문자,0x9DB7,0x9DB8,803,나,B0 24,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
882,문자,0x9DB9,0x9DBA,804,더,C0 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
883,문자,0x9DBB,0x9DBC,805,러,40 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
884,문자,0x9DBD,0x9DBE,806,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
885,제어,0x9DBF,0x9DC3,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=9DBF→9DC4. 제어토큰 유지.
886,문자,0x9DC4,0x9DC5,807,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
887,제어,0x9DC6,0x9DCA,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=9DC6→9DCB. 제어토큰 유지.
888,문자,0x9DCB,0x9DCC,808,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
889,문자,0x9DCD,0x9DCE,809,！,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
890,문자,0x9DCF,0x9DD0,810,？,90 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
891,문자,0x9DD1,0x9DD2,811,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
892,문자,0x9DD3,0x9DD4,812,나,B0 24,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
893,문자,0x9DD5,0x9DD6,813,더,C0 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
894,제어,0x9DD7,0x9DDB,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=9DD7→9DDC. 제어토큰 유지.
895,문자,0x9DDC,0x9DDD,814,러,40 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
896,문자,0x9DDE,0x9DDF,815,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
897,문자,0x9DE0,0x9DE1,816,싸,08 46,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
898,문자,0x9DE2,0x9DE3,817,우,F8 CD,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
899,문자,0x9DE4,0x9DE5,818,라,F8 30,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
900,문자,0x9DE6,0x9DE7,819,는,E8 25,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
901,문자,0x9DE8,0x9DE9,820,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
902,문자,0x9DEA,0x9DEB,821,거,90 1D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
903,제어,0x9DEC,0x9DF0,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=9DEC→9DF1. 제어토큰 유지.
904,문자,0x9DF1,0x9DF2,822,야,00 6C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
905,문자,0x9DF3,0x9DF4,823,!,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
906,문자,0x9DF5,0x9DF6,824,?,90 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
907,문자,0x9DF7,0x9DF8,825,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
908,문자,0x9DF9,0x9DFA,826,어,00 70,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
909,문자,0x9DFB,0x9DFC,827,떻,B0 30,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
910,문자,0x9DFD,0x9DFE,828,게,00 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
911,제어,0x9DFF,0x9E03,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=9DFF→9E04. 제어토큰 유지.
912,문자,0x9E04,0x9E05,829,！,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
913,문자,0x9E06,0x9E07,830,？,90 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
914,문자,0x9E08,0x9E09,831,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
915,문자,0x9E0A,0x9E0B,832,지,10 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
916,문자,0x9E0C,0x9E0D,833,금,80 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
917,문자,0x9E0E,0x9E0F,834,도,20 2E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
918,문자,0x9E10,0x9E11,835,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
919,문자,0x9E12,0x9E13,836,뭐,E0 37,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
920,문자,0x9E14,0x9E15,837,가,A0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
921,문자,0x9E16,0x9E17,838,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
922,문자,0x9E18,0x9E19,839,뭔,F8 37,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
923,문자,0x9E1A,0x9E1B,840,지,18 E0,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
924,문자,0x9E1C,0x9E1D,841,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
925,문자,0x9E1E,0x9E1F,842,하,50 E3,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
926,문자,0x9E20,0x9E21,843,나,B0 24,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
927,문자,0x9E22,0x9E23,844,도,20 2E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
928,문자,0x9E24,0x9E25,845,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
929,문자,0x9E26,0x9E27,846,모,A0 35,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
930,문자,0x9E28,0x9E29,847,르,30 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
931,문자,0x9E2A,0x9E2B,848,겠,10 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
932,문자,0x9E2C,0x9E2D,849,는,E0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
933,문자,0x9E2E,0x9E2F,850,데,F0 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
934,문자,0x9E30,0x9E31,851,！,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
935,제어,0x9E32,0x9E33,,,15 00,2,fce4d6,한글 재배치 기준 HL=9E32→9E34. 제어토큰 유지.
936,문자,0x9E34,0x9E35,852,당,98 2D,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
937,문자,0x9E36,0x9E37,853,신,D8 3F,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
938,문자,0x9E38,0x9E39,854,은,48 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
939,문자,0x9E3A,0x9E3B,855,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
940,문자,0x9E3C,0x9E3D,856,이,98 DE,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
941,문자,0x9E3E,0x9E3F,857,미,58 39,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
942,문자,0x9E40,0x9E41,858,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
943,문자,0x9E42,0x9E43,859,여,58 9F,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
944,문자,0x9E44,0x9E45,860,기,B8 21,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
945,문자,0x9E46,0x9E47,861,까,F8 21,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
946,문자,0x9E48,0x9E49,862,지,18 E0,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
947,문자,0x9E4A,0x9E4B,863,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
948,문자,0x9E4C,0x9E4D,864,싸,08 46,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
949,문자,0x9E4E,0x9E4F,865,워,F8 D7,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
950,문자,0x9E50,0x9E51,866,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
951,문자,0x9E52,0x9E53,867,오,B8 9F,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
952,문자,0x9E54,0x9E55,868,지,18 E0,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
953,문자,0x9E56,0x9E57,869,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
954,문자,0x9E58,0x9E59,870,않,08 5E,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
955,문자,0x9E5A,0x9E5B,871,았,08 66,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
956,문자,0x9E5C,0x9E5D,872,습,A8 3F,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
957,문자,0x9E5E,0x9E5F,873,니,F8 25,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
958,문자,0x9E60,0x9E61,874,까,F8 21,2,e2f0d9,"연녹색 일반 문자행: 같은 glyph base 유지, 첫 바이트 OR 08h로 일반 문자 토큰 반영."
959,문자,0x9E62,0x9E63,875,。,30 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
960,제어,0x9E64,0x9E65,,,15 00,2,fce4d6,한글 재배치 기준 HL=9E64→9E66. 제어토큰 유지.
961,문자,0x9E66,0x9E67,876,그,50 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
962,문자,0x9E68,0x9E69,877,건,B0 1D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
963,제어,0x9E6A,0x9E6E,,,12 00 23 21 00,5,fce4d6,한글 재배치 기준 HL=9E6A→9E6F. 제어토큰 유지.
964,문자,0x9E6F,0x9E70,878,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
965,문자,0x9E71,0x9E72,879,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
966,문자,0x9E73,0x9E74,880,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
967,제어,0x9E75,0x9E78,,,12 00 23 00,4,fce4d6,한글 재배치 기준 HL=9E75→9E79. 제어토큰 유지.
968,문자,0x9E79,0x9E7A,881,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
969,문자,0x9E7B,0x9E7C,882,살,00 3D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
970,문자,0x9E7D,0x9E7E,883,려,B0 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
971,문자,0x9E7F,0x9E80,884,고,80 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
972,문자,0x9E81,0x9E82,885,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
973,문자,0x9E83,0x9E84,886,발,B0 39,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
974,문자,0x9E85,0x9E86,887,버,F0 39,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
975,문자,0x9E87,0x9E88,888,둥,E0 2E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
976,문자,0x9E89,0x9E8A,889,친,B0 E1,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
977,제어,0x9E8B,0x9E8E,,,12 00 21 00,4,fce4d6,한글 재배치 기준 HL=9E8B→9E8F. 제어토큰 유지.
978,문자,0x9E8F,0x9E90,890,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
979,문자,0x9E91,0x9E92,891,것,F0 1D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
980,문자,0x9E93,0x9E94,892,뿐,90 3C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
981,문자,0x9E95,0x9E96,893,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
982,문자,0x9E97,0x9E98,894,야,00 6C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
983,문자,0x9E99,0x9E9A,895,！,A0 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
984,제어,0x9E9B,0x9E9D,,,19 00 74,3,fce4d6,한글 재배치 기준 HL=9E9B→9E9E. 제어토큰 유지.
985,제어,0x9E9E,0x9E9F,,,15 00,2,fce4d6,한글 재배치 기준 HL=9E9E→9EA0. 제어토큰 유지.
986,제어,0x9EA0,0x9EA1,,,17 00,2,fce4d6,한글 재배치 기준 HL=9EA0→9EA2. 제어토큰 유지.
987,제어,0x9EA2,0x9EA4,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=9EA2→9EA5. 제어토큰 유지.
988,제어,0x9EA5,0x9EA6,,,16 00,2,fce4d6,한글 재배치 기준 HL=9EA5→9EA7. 제어토큰 유지.
989,문자,0x9EA7,0x9EA8,896,제,F0 E3,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
990,문자,0x9EA9,0x9EAA,897,가,A0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
991,문자,0x9EAB,0x9EAC,898,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
992,문자,0x9EAD,0x9EAE,899,차,A0 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
993,문자,0x9EAF,0x9EB0,900,원,F0 D9,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
994,문자,0x9EB1,0x9EB2,901,을,50 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
995,문자,0x9EB3,0x9EB4,902,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
996,문자,0x9EB5,0x9EB6,903,넘,80 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
997,문자,0x9EB7,0x9EB8,904,어,00 70,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
998,문자,0x9EB9,0x9EBA,905,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
999,문자,0x9EBB,0x9EBC,906,보,B0 3B,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1000,문자,0x9EBD,0x9EBE,907,낸,10 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1001,문자,0x9EBF,0x9EC0,908,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1002,문자,0x9EC1,0x9EC2,909,검,D0 1D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1003,문자,0x9EC3,0x9EC4,910,을,50 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1004,문자,0x9EC5,0x9EC6,911,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1005,문자,0x9EC7,0x9EC8,912,받,A0 39,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1006,문자,0x9EC9,0x9ECA,913,아,00 56,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1007,문자,0x9ECB,0x9ECC,914,낼,20 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1008,문자,0x9ECD,0x9ECE,915,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1009,문자,0x9ECF,0x9ED0,916,수,30 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1010,문자,0x9ED1,0x9ED2,917,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1011,문자,0x9ED3,0x9ED4,918,있,F0 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1012,문자,0x9ED5,0x9ED6,919,었,00 7E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1013,문자,0x9ED7,0x9ED8,920,던,D0 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1014,문자,0x9ED9,0x9EDA,921,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1015,문자,0x9EDB,0x9EDC,922,건,B0 1D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1016,문자,0x9EDD,0x9EDE,923,、,20 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1017,문자,0x9EDF,0x9EE0,924,당,90 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1018,문자,0x9EE1,0x9EE2,925,신,D0 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1019,문자,0x9EE3,0x9EE4,926,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1020,문자,0x9EE5,0x9EE6,927,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1021,문자,0x9EE7,0x9EE8,928,전,B0 DF,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1022,문자,0x9EE9,0x9EEA,929,사,E0 3C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1023,문자,0x9EEB,0x9EEC,930,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1024,문자,0x9EED,0x9EEE,931,기,B0 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1025,문자,0x9EEF,0x9EF0,932,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1026,문자,0x9EF1,0x9EF2,933,때,80 30,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1027,문자,0x9EF3,0x9EF4,934,문,B0 37,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1028,문자,0x9EF5,0x9EF6,935,입,E0 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1029,문자,0x9EF7,0x9EF8,936,니,F0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1030,문자,0x9EF9,0x9EFA,937,다,C0 27,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1031,문자,0x9EFB,0x9EFC,938,。,30 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
1032,제어,0x9EFD,0x9EFE,,,15 00,2,fce4d6,한글 재배치 기준 HL=9EFD→9EFF. 제어토큰 유지.
1033,문자,0x9EFF,0x9F00,939,“,88 22,2,e2f0d9,사용자 확정값 반영: 여는 큰따옴표 “ = 88 22. KANJIROM slot 552/code 0x2280의 일반/비발화 토큰.
1034,문자,0x9F01,0x9F02,940,빛,50 3C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1035,문자,0x9F03,0x9F04,941,”,98 22,2,e2f0d9,사용자 확정값 반영: 닫는 큰따옴표 ” = 98 22. KANJIROM slot 553/code 0x2290의 일반/비발화 토큰.
1036,문자,0x9F05,0x9F06,942,과,B0 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1037,문자,0x9F07,0x9F08,943,“,88 22,2,e2f0d9,사용자 확정값 반영: 여는 큰따옴표 “ = 88 22. KANJIROM slot 552/code 0x2280의 일반/비발화 토큰.
1038,문자,0x9F09,0x9F0A,944,어,00 70,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1039,문자,0x9F0B,0x9F0C,945,둠,D0 2E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1040,문자,0x9F0D,0x9F0E,946,”,98 22,2,e2f0d9,사용자 확정값 반영: 닫는 큰따옴표 ” = 98 22. KANJIROM slot 553/code 0x2290의 일반/비발화 토큰.
1041,문자,0x9F0F,0x9F10,947,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1042,문자,0x9F11,0x9F12,948,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1043,문자,0x9F13,0x9F14,949,균,40 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1044,문자,0x9F15,0x9F16,950,형,40 E4,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1045,문자,0x9F17,0x9F18,951,을,50 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1046,문자,0x9F19,0x9F1A,952,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1047,문자,0x9F1B,0x9F1C,953,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1048,문자,0x9F1D,0x9F1E,954,룬,00 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1049,문자,0x9F1F,0x9F20,955,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1050,문자,0x9F21,0x9F22,956,가,A0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1051,문자,0x9F23,0x9F24,957,장,60 DF,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1052,문자,0x9F25,0x9F26,958,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
1053,문자,0x9F27,0x9F28,959,자,00 DF,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1054,문자,0x9F29,0x9F2A,960,연,70 9F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1055,문자,0x9F2B,0x9F2C,961,스,70 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1056,문자,0x9F2D,0x9F2E,962,러,40 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1057,문자,0x9F2F,0x9F30,963,운,F0 D1,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
1058,문자,0x9F31,0x9F32,964,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
