작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,메모
349,제어,0x994D,0x994E,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x994D→0x994F. 제어토큰 기존 바이트 유지.
350,제어,0x994F,0x9950,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x994F→0x9951. 제어토큰 기존 바이트 유지.
351,제어,0x9951,0x9952,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x9951→0x9953. 제어토큰 기존 바이트 유지.
352,제어,0x9953,0x9954,,,15 00,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x9953→0x9955. 제어토큰 기존 바이트 유지.
353,문자,0x9955,0x9956,319,잘,48 DF,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
354,문자,0x9957,0x9958,320,␠,18 12,2,e2f0d9,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
355,문자,0x9959,0x995A,321,있,F8 DE,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
356,문자,0x995B,0x995C,322,거,98 1D,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
357,문자,0x995D,0x995E,323,라,F8 30,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
358,문자,0x995F,0x9960,324,、,20 12,2,e2f0d9,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
359,문자,0x9961,0x9962,325,바,88 39,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
360,문자,0x9963,0x9964,326,리,78 34,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
361,문자,0x9965,0x9966,327,스,78 3F,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
362,문자,0x9967,0x9968,328,의,88 DE,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
363,문자,0x9969,0x996A,329,␠,18 12,2,e2f0d9,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
364,문자,0x996B,0x996C,330,전,B8 DF,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
365,문자,0x996D,0x996E,331,사,E8 3C,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
366,문자,0x996F,0x9970,332,여,58 9F,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
367,문자,0x9971,0x9972,333,！,A0 12,2,e2f0d9,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
368,제어,0x9973,0x9975,,,19 00 78,3,fce4d6,행 추가/삭제 반영 재계산: HL=0x9973→0x9976. 제어토큰 기존 바이트 유지.
369,제어,0x9976,0x9977,,,15 00,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x9976→0x9978. 제어토큰 기존 바이트 유지.
370,제어,0x9978,0x9979,,,17 00,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x9978→0x997A. 제어토큰 기존 바이트 유지.
371,제어,0x997A,0x997C,,,1A 00 04,3,fce4d6,행 추가/삭제 반영 재계산: HL=0x997A→0x997D. 제어토큰 기존 바이트 유지.
372,제어,0x997D,0x997E,,,16 00,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x997D→0x997F. 제어토큰 기존 바이트 유지.
373,제어,0x997F,0x9981,,,19 00 72,3,fce4d6,행 추가/삭제 반영 재계산: HL=0x997F→0x9982. 제어토큰 기존 바이트 유지.
374,문자,0x9982,0x9983,334,레,A8 31,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
375,문자,0x9984,0x9985,335,이,98 DE,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
376,문자,0x9986,0x9987,336,코,18 E2,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
377,문자,0x9988,0x9989,337,・,60 12,2,e2f0d9,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
378,문자,0x998A,0x998B,338,・,60 12,2,e2f0d9,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
379,문자,0x998C,0x998D,339,・,60 12,2,e2f0d9,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
380,문자,0x998E,0x998F,340,␠,18 12,2,e2f0d9,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
381,문자,0x9990,0x9991,341,우,F8 CD,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
382,문자,0x9992,0x9993,342,리,78 34,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
383,문자,0x9994,0x9995,343,가,A8 17,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
384,문자,0x9996,0x9997,344,␠,18 12,2,e2f0d9,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
385,문자,0x9998,0x9999,345,이,98 DE,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
386,문자,0x999A,0x999B,346,겼,58 20,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
387,문자,0x999C,0x999D,347,어,08 70,2,e2f0d9,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
388,문자,0x999E,0x999F,348,・,60 12,2,e2f0d9,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
389,문자,0x99A0,0x99A1,349,・,60 12,2,e2f0d9,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
390,문자,0x99A2,0x99A3,350,・,60 12,2,e2f0d9,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
391,문자,0x99A4,0x99A5,351,！,A0 12,2,e2f0d9,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
392,제어,0x99A6,0x99A7,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99A6→0x99A8. 제어토큰 기존 바이트 유지.
393,제어,0x99A8,0x99A9,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99A8→0x99AA. 제어토큰 기존 바이트 유지.
394,제어,0x99AA,0x99AB,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99AA→0x99AC. 제어토큰 기존 바이트 유지.
395,제어,0x99AC,0x99AD,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99AC→0x99AE. 제어토큰 기존 바이트 유지.
396,제어,0x99AE,0x99AF,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99AE→0x99B0. 제어토큰 기존 바이트 유지.
397,제어,0x99B0,0x99B1,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99B0→0x99B2. 제어토큰 기존 바이트 유지.
398,제어,0x99B2,0x99BD,,,14 00 05 07 17 27 37 47 57 67 77 80,12,fce4d6,행 추가/삭제 반영 재계산: HL=0x99B2→0x99BE. 제어토큰 기존 바이트 유지.
399,제어,0x99BE,0x99BF,,,15 00,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99BE→0x99C0. 제어토큰 기존 바이트 유지.
400,제어,0x99C0,0x99C2,,,1A 00 04,3,fce4d6,행 추가/삭제 반영 재계산: HL=0x99C0→0x99C3. 제어토큰 기존 바이트 유지.
401,제어,0x99C3,0x99C5,,,12 00 30,3,fce4d6,행 추가/삭제 반영 재계산: HL=0x99C3→0x99C6. 제어토큰 기존 바이트 유지.
402,제어,0x99C6,0x99D1,,,14 00 04 00 11 22 33 44 55 66 77 80,12,fce4d6,행 추가/삭제 반영 재계산: HL=0x99C6→0x99D2. 제어토큰 기존 바이트 유지.
403,제어,0x99D2,0x99D4,,,19 00 71,3,fce4d6,행 추가/삭제 반영 재계산: HL=0x99D2→0x99D5. 제어토큰 기존 바이트 유지.
404,제어,0x99D5,0x99D6,,,17 00,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99D5→0x99D7. 제어토큰 기존 바이트 유지.
405,제어,0x99D7,0x99D9,,,1A 00 03,3,fce4d6,행 추가/삭제 반영 재계산: HL=0x99D7→0x99DA. 제어토큰 기존 바이트 유지.
406,제어,0x99DA,0x99DF,,,14 00 00 51 37 80,6,fce4d6,행 추가/삭제 반영 재계산: HL=0x99DA→0x99E0. 제어토큰 기존 바이트 유지.
407,제어,0x99E0,0x99E1,,,16 00,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99E0→0x99E2. 제어토큰 기존 바이트 유지.
408,제어,0x99E2,0x99E3,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99E2→0x99E4. 제어토큰 기존 바이트 유지.
409,제어,0x99E4,0x99E5,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99E4→0x99E6. 제어토큰 기존 바이트 유지.
410,제어,0x99E6,0x99E7,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99E6→0x99E8. 제어토큰 기존 바이트 유지.
411,제어,0x99E8,0x99E9,,,10 12,2,fce4d6,행 추가/삭제 반영 재계산: HL=0x99E8→0x99EA. 제어토큰 기존 바이트 유지.
