runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,doc_decoded,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,row_fill,speech_applied,generalized
0x9832,186,문자,141,레,0x9831~0x9832,1,B0,31,31,0x1A4ED,38,B9,0x1A2A0,0x2B,0x1B2,e9ae2b,True,False
0x9833,187,문자,142,이,0x9833~0x9834,0,18,90,90,0x1A4EC,A1,19,0x1A2A0,0x2B,0x1B3,e9ae2b,True,False
0x9834,187,문자,142,이,0x9833~0x9834,1,50,DE,DE,0x1A4EB,DA,68,0x1A2A0,0x2B,0x1B4,e9ae2b,True,False
0x9835,188,문자,143,코,0x9835~0x9836,0,19,10,10,0x1A4EA,A4,9B,0x1A2A0,0x2B,0x1B5,e9ae2b,True,False
0x9836,188,문자,143,코,0x9835~0x9836,1,70,E2,E2,0x1A4E9,FC,6E,0x1A2A0,0x2B,0x1B6,e9ae2b,True,False
0x9837,189,문자,144,야,0x9837~0x9838,0,19,00,00,0x1A4E8,A6,8D,0x1A2A0,0x2B,0x1B7,e9ae2b,True,False
0x9838,189,문자,144,야,0x9837~0x9838,1,60,6C,6C,0x1A4E7,EE,FA,0x1A2A0,0x2B,0x1B8,e9ae2b,True,False
0x9839,190,문자,145,말,0x9839~0x983A,0,28,F0,F0,0x1A4E6,B7,7F,0x1A2A0,0x2B,0x1B9,e9ae2b,True,False
0x983A,190,문자,145,말,0x9839~0x983A,1,60,34,34,0x1A4E5,F0,C4,0x1A2A0,0x2B,0x1BA,e9ae2b,True,False
0x983B,191,문자,146,로,0x983B~0x983C,0,12,D0,D0,0x1A4E4,A3,61,0x1A2A0,0x2B,0x1BB,e9ae2b,True,False
0x983C,191,문자,146,로,0x983B~0x983C,1,60,31,31,0x1A4E3,F2,C3,0x1A2A0,0x2B,0x1BC,e9ae2b,True,False
0x983D,192,문자,147,、,0x983D~0x983E,0,12,20,20,0x1A4E2,A5,B3,0x1A2A0,0x2B,0x1BD,e2f0d9,False,False
0x983E,192,문자,147,、,0x983D~0x983E,1,60,12,12,0x1A4E1,F4,A6,0x1A2A0,0x2B,0x1BE,e2f0d9,False,False
0x9840,193,제어,,,0x983F~0x9843,1,12,00,00,0x1A4DF,A8,96,0x1A2A0,0x2B,0x1C0,fce4d6,False,False
0x9841,193,제어,,,0x983F~0x9843,2,11,23,23,0x1A4DE,A8,BA,0x1A2A0,0x2B,0x1C1,fce4d6,False,False
0x9842,193,제어,,,0x983F~0x9843,3,23,21,21,0x1A4DD,BB,B9,0x1A2A0,0x2B,0x1C2,fce4d6,False,False
0x9844,194,문자,148,왜,0x9844~0x9845,0,B0,F0,F0,0x1A4DB,4A,8A,0x1A2A0,0x2B,0x1C4,e9ae2b,True,False
0x9845,194,문자,148,왜,0x9844~0x9845,1,62,C5,C5,0x1A4DA,FD,60,0x1A2A0,0x2B,0x1C5,e9ae2b,True,False
0x9846,195,문자,149,␠,0x9846~0x9847,0,F0,18,18,0x1A4D9,8C,B4,0x1A2A0,0x2B,0x1C6,e2f0d9,False,False
0x9847,195,문자,149,␠,0x9846~0x9847,1,28,12,12,0x1A4D8,C5,AF,0x1A2A0,0x2B,0x1C7,e2f0d9,False,False
0x9848,196,문자,150,우,0x9848~0x9849,0,20,F0,F0,0x1A4D7,BE,8E,0x1A2A0,0x2B,0x1C8,e9ae2b,True,False
0x9849,196,문자,150,우,0x9848~0x9849,1,38,CD,CD,0x1A4D6,D7,6C,0x1A2A0,0x2B,0x1C9,e9ae2b,True,False
0x984A,197,문자,151,산,0x984A~0x984B,0,60,F0,F0,0x1A4D5,00,90,0x1A2A0,0x2B,0x1CA,e9ae2b,True,False
0x984B,197,문자,151,산,0x984A~0x984B,1,18,3C,3C,0x1A4D4,B9,DD,0x1A2A0,0x2B,0x1CB,e9ae2b,True,False
0x984C,198,문자,152,을,0x984C~0x984D,0,12,50,50,0x1A4D3,B4,F2,0x1A2A0,0x2B,0x1CC,e9ae2b,True,False
0x984D,198,문자,152,을,0x984C~0x984D,1,11,DE,DE,0x1A4D2,B4,81,0x1A2A0,0x2B,0x1CD,e9ae2b,True,False
0x984E,199,문자,153,・,0x984E~0x984F,0,21,60,60,0x1A4D1,C5,04,0x1A2A0,0x2B,0x1CE,e2f0d9,False,False
0x984F,199,문자,153,・,0x984E~0x984F,1,00,12,12,0x1A4D0,A5,B7,0x1A2A0,0x2B,0x1CF,e2f0d9,False,False
0x9850,200,문자,154,・,0x9850~0x9851,0,F0,60,60,0x1A4CF,96,06,0x1A2A0,0x2B,0x1D0,e2f0d9,False,False
0x9851,200,문자,154,・,0x9850~0x9851,1,B3,12,12,0x1A4CE,5A,B9,0x1A2A0,0x2B,0x1D1,e2f0d9,False,False
0x9852,201,문자,155,・,0x9852~0x9853,0,30,60,60,0x1A4CD,D8,08,0x1A2A0,0x2B,0x1D2,e2f0d9,False,False
0x9853,201,문자,155,・,0x9852~0x9853,1,28,12,12,0x1A4CC,D1,BB,0x1A2A0,0x2B,0x1D3,e2f0d9,False,False
0x9854,202,문자,156,␠,0x9854~0x9855,0,60,18,18,0x1A4CB,0A,C2,0x1A2A0,0x2B,0x1D4,e2f0d9,False,False
0x9855,202,문자,156,␠,0x9854~0x9855,1,28,12,12,0x1A4CA,D3,BD,0x1A2A0,0x2B,0x1D5,e2f0d9,False,False
0x9856,203,제어,,,0x9856~0x9859,0,A0,12,12,0x1A4C9,4C,BE,0x1A2A0,0x2B,0x1D6,fce4d6,False,False
0x9857,203,제어,,,0x9856~0x9859,1,28,11,11,0x1A4C8,D5,BE,0x1A2A0,0x2B,0x1D7,fce4d6,False,False
0x9858,203,제어,,,0x9856~0x9859,2,40,23,23,0x1A4C7,EE,D1,0x1A2A0,0x2B,0x1D8,fce4d6,False,False
0x9859,203,제어,,,0x9856~0x9859,3,18,00,00,0x1A4C6,C7,AF,0x1A2A0,0x2B,0x1D9,fce4d6,False,False
0x985A,204,문자,157,비,0x985A~0x985B,0,F0,30,30,0x1A4C5,A0,E0,0x1A2A0,0x2B,0x1DA,e9ae2b,True,False
0x985B,204,문자,157,비,0x985A~0x985B,1,38,3C,3C,0x1A4C4,E9,ED,0x1A2A0,0x2B,0x1DB,e9ae2b,True,False
0x985C,205,문자,158,는,0x985C~0x985D,0,80,E0,E0,0x1A4C3,32,92,0x1A2A0,0x2B,0x1DC,e9ae2b,True,False
0x985D,205,문자,158,는,0x985C~0x985D,1,38,25,25,0x1A4C2,EB,D8,0x1A2A0,0x2B,0x1DD,e9ae2b,True,False
0x985E,206,문자,159,␠,0x985E~0x985F,0,30,18,18,0x1A4C1,E4,CC,0x1A2A0,0x2B,0x1DE,e2f0d9,False,False
0x9860,207,문자,160,이,0x9860~0x9861,0,12,90,90,0x1A4BF,C8,46,0x1A2A0,0x2B,0x1E0,e9ae2b,True,False
0x9861,207,문자,160,이,0x9860~0x9861,1,11,DE,DE,0x1A4BE,C8,95,0x1A2A0,0x2B,0x1E1,e9ae2b,True,False
0x9862,208,문자,161,미,0x9862~0x9863,0,23,50,50,0x1A4BD,DB,08,0x1A2A0,0x2B,0x1E2,e9ae2b,True,False
0x9863,208,문자,161,미,0x9862~0x9863,1,21,39,39,0x1A4BC,DA,F2,0x1A2A0,0x2B,0x1E3,e9ae2b,True,False
0x9864,209,제어,,,0x9864~0x9867,0,00,12,12,0x1A4BB,BA,CC,0x1A2A0,0x2B,0x1E4,fce4d6,False,False
0x9865,209,제어,,,0x9864~0x9867,1,19,11,11,0x1A4BA,D4,CC,0x1A2A0,0x2B,0x1E5,fce4d6,False,False
0x9866,209,제어,,,0x9864~0x9867,2,00,21,21,0x1A4B9,BC,DD,0x1A2A0,0x2B,0x1E6,fce4d6,False,False
0x9867,209,제어,,,0x9864~0x9867,3,73,00,00,0x1A4B8,30,BD,0x1A2A0,0x2B,0x1E7,fce4d6,False,False
0x9868,210,문자,162,␠,0x9868~0x9869,0,1A,18,18,0x1A4B7,D8,D6,0x1A2A0,0x2B,0x1E8,eff6e7,False,False
0x9869,210,문자,162,␠,0x9868~0x9869,1,00,12,12,0x1A4B6,BF,D1,0x1A2A0,0x2B,0x1E9,eff6e7,False,False
0x986A,211,문자,163,그,0x986A~0x986B,0,03,50,50,0x1A4B5,C3,10,0x1A2A0,0x2B,0x1EA,e9ae2b,True,False
0x986B,211,문자,163,그,0x986A~0x986B,1,15,21,21,0x1A4B4,D6,E2,0x1A2A0,0x2B,0x1EB,e9ae2b,True,False
0x986C,212,문자,164,쳤,0x986C~0x986D,0,00,50,50,0x1A4B3,C2,12,0x1A2A0,0x2B,0x1EC,e9ae2b,True,False
0x986D,212,문자,164,쳤,0x986C~0x986D,1,20,E1,E1,0x1A4B2,E3,A4,0x1A2A0,0x2B,0x1ED,e9ae2b,True,False
0x986E,213,문자,165,는,0x986E~0x986F,0,18,E0,E0,0x1A4B1,DC,A4,0x1A2A0,0x2B,0x1EE,e9ae2b,True,False
0x986F,213,문자,165,는,0x986E~0x986F,1,20,25,25,0x1A4B0,E5,EA,0x1A2A0,0x2B,0x1EF,e9ae2b,True,False
0x9870,214,문자,166,데,0x9870~0x9871,0,18,F0,F0,0x1A4AF,DE,B6,0x1A2A0,0x2B,0x1F0,e9ae2b,True,False
0x9871,214,문자,166,데,0x9870~0x9871,1,12,2D,2D,0x1A4AE,D9,F4,0x1A2A0,0x2B,0x1F1,e9ae2b,True,False
0x9872,215,문자,167,。,0x9872~0x9873,0,11,30,30,0x1A4AD,D9,F8,0x1A2A0,0x2B,0x1F2,e2f0d9,False,False
0x9873,215,문자,167,。,0x9872~0x9873,1,23,12,12,0x1A4AC,EC,DB,0x1A2A0,0x2B,0x1F3,e2f0d9,False,False
0x9874,216,제어,,,0x9874~0x9878,0,00,12,12,0x1A4AB,CA,DC,0x1A2A0,0x2B,0x1F4,fce4d6,False,False
0x9875,216,제어,,,0x9874~0x9878,1,20,11,11,0x1A4AA,EB,DC,0x1A2A0,0x2B,0x1F5,fce4d6,False,False
0x9876,216,제어,,,0x9874~0x9878,2,12,23,23,0x1A4A9,DE,EF,0x1A2A0,0x2B,0x1F6,fce4d6,False,False
0x9877,216,제어,,,0x9874~0x9878,3,30,21,21,0x1A4A8,FD,EE,0x1A2A0,0x2B,0x1F7,fce4d6,False,False
0x9878,216,제어,,,0x9874~0x9878,4,19,00,00,0x1A4A7,E7,CE,0x1A2A0,0x2B,0x1F8,fce4d6,False,False
0x9879,217,제어,,,0x9879~0x987B,0,12,19,19,0x1A4A6,E1,E8,0x1A2A0,0x2B,0x1F9,fce4d6,False,False
0x987A,217,제어,,,0x9879~0x987B,1,11,00,00,0x1A4A5,E1,D0,0x1A2A0,0x2B,0x1FA,fce4d6,False,False
0x987B,217,제어,,,0x9879~0x987B,2,21,73,73,0x1A4A4,F2,44,0x1A2A0,0x2B,0x1FB,fce4d6,False,False
0x987C,218,제어,,,0x987C~0x987E,0,00,1A,1A,0x1A4A3,D2,EC,0x1A2A0,0x2B,0x1FC,fce4d6,False,False
0x987D,218,제어,,,0x987C~0x987E,1,C0,00,00,0x1A4A2,93,D3,0x1A2A0,0x2B,0x1FD,fce4d6,False,False
0x987E,218,제어,,,0x987C~0x987E,2,38,03,03,0x1A4A1,0C,D7,0x1A2A0,0x2B,0x1FE,fce4d6,False,False
0x987F,219,제어,,,0x987F~0x9880,0,90,15,15,0x1A4A0,66,EB,0x1A2A0,0x2B,0x1FF,fce4d6,False,False
0x9880,219,제어,,,0x987F~0x9880,1,12,00,00,0x1A49F,E9,D7,0x1A2A0,0x2B,0x200,fce4d6,False,False
0x9881,220,문자,168,아,0x9881~0x9882,0,12,00,00,0x1A49E,EA,D8,0x1A2A0,0x2B,0x201,e9ae2b,True,False
0x9882,220,문자,168,아,0x9881~0x9882,1,11,56,56,0x1A49D,EA,2F,0x1A2A0,0x2B,0x202,e9ae2b,True,False
0x9883,221,문자,169,아,0x9883~0x9884,0,23,00,00,0x1A49C,FD,DA,0x1A2A0,0x2B,0x203,e9ae2b,True,False
0x9884,221,문자,169,아,0x9883~0x9884,1,21,56,56,0x1A49B,FC,31,0x1A2A0,0x2B,0x204,e9ae2b,True,False
0x9885,222,제어,,,0x9885~0x9888,0,00,12,12,0x1A49A,DC,EE,0x1A2A0,0x2B,0x205,fce4d6,False,False
0x9886,222,제어,,,0x9885~0x9888,1,18,11,11,0x1A499,F5,EE,0x1A2A0,0x2B,0x206,fce4d6,False,False
0x9887,222,제어,,,0x9885~0x9888,2,12,23,23,0x1A498,F0,01,0x1A2A0,0x2B,0x207,fce4d6,False,False
0x9888,222,제어,,,0x9885~0x9888,3,40,00,00,0x1A497,1F,DF,0x1A2A0,0x2B,0x208,fce4d6,False,False
0x9889,223,문자,170,、,0x9889~0x988A,0,18,20,20,0x1A496,F8,00,0x1A2A0,0x2B,0x209,e2f0d9,False,False
0x988A,223,문자,170,、,0x9889~0x988A,1,40,12,12,0x1A495,21,F3,0x1A2A0,0x2B,0x20A,e2f0d9,False,False
0x988B,224,문자,171,이,0x988B~0x988C,0,18,90,90,0x1A494,FA,72,0x1A2A0,0x2B,0x20B,e9ae2b,True,False
0x988C,224,문자,171,이,0x988B~0x988C,1,E0,DE,DE,0x1A493,C3,C1,0x1A2A0,0x2B,0x20C,e9ae2b,True,False
0x988D,225,제어,,,0x988D~0x9890,0,28,12,12,0x1A492,0C,F6,0x1A2A0,0x2B,0x20D,fce4d6,False,False
0x988E,225,제어,,,0x988D~0x9890,1,80,11,11,0x1A491,65,F6,0x1A2A0,0x2B,0x20E,fce4d6,False,False
0x988F,225,제어,,,0x988D~0x9890,2,38,21,21,0x1A490,1E,07,0x1A2A0,0x2B,0x20F,fce4d6,False,False
0x9890,225,제어,,,0x988D~0x9890,3,20,00,00,0x1A48F,07,E7,0x1A2A0,0x2B,0x210,fce4d6,False,False
0x9891,226,문자,172,거,0x9891~0x9892,0,12,90,90,0x1A48E,FA,78,0x1A2A0,0x2B,0x211,e9ae2b,True,False
0x9892,226,문자,172,거,0x9891~0x9892,1,12,1D,1D,0x1A48D,FB,06,0x1A2A0,0x2B,0x212,e9ae2b,True,False
0x9893,227,문자,173,？,0x9893~0x9894,0,11,90,90,0x1A48C,FB,7A,0x1A2A0,0x2B,0x213,e2f0d9,False,False
0x9894,227,문자,173,？,0x9893~0x9894,1,23,12,12,0x1A48B,0E,FD,0x1A2A0,0x2B,0x214,e2f0d9,False,False
0x9895,228,제어,,,0x9895~0x9899,0,00,12,12,0x1A48A,EC,FE,0x1A2A0,0x2B,0x215,fce4d6,False,False
0x9896,228,제어,,,0x9895~0x9899,1,C0,11,11,0x1A489,AD,FE,0x1A2A0,0x2B,0x216,fce4d6,False,False
0x9897,228,제어,,,0x9895~0x9899,2,94,23,23,0x1A488,82,11,0x1A2A0,0x2B,0x217,fce4d6,False,False
0x9898,228,제어,,,0x9895~0x9899,3,B0,21,21,0x1A487,9F,10,0x1A2A0,0x2B,0x218,fce4d6,False,False
0x9899,228,제어,,,0x9895~0x9899,4,28,00,00,0x1A486,18,F0,0x1A2A0,0x2B,0x219,fce4d6,False,False
0x989A,229,문자,174,␠,0x989A~0x989B,0,30,18,18,0x1A485,21,09,0x1A2A0,0x2B,0x21A,e2f0d9,False,False
0x989C,230,문자,175,딱,0x989C~0x989D,0,18,50,50,0x1A483,0B,43,0x1A2A0,0x2B,0x21C,e9ae2b,True,False
0x989D,230,문자,175,딱,0x989C~0x989D,1,12,30,30,0x1A482,06,24,0x1A2A0,0x2B,0x21D,e9ae2b,True,False
0x989E,231,문자,176,히,0x989E~0x989F,0,12,60,60,0x1A481,07,55,0x1A2A0,0x2B,0x21E,e9ae2b,True,False
0x989F,231,문자,176,히,0x989E~0x989F,1,11,E5,E5,0x1A480,07,DB,0x1A2A0,0x2B,0x21F,e9ae2b,True,False
0x98A0,232,제어,,,0x98A0~0x98A3,0,21,12,12,0x1A47F,18,09,0x1A2A0,0x2B,0x220,fce4d6,False,False
0x98A1,232,제어,,,0x98A0~0x98A3,1,00,11,11,0x1A47E,F8,09,0x1A2A0,0x2B,0x221,fce4d6,False,False
0x98A2,232,제어,,,0x98A0~0x98A3,2,E0,23,23,0x1A47D,D9,1C,0x1A2A0,0x2B,0x222,fce4d6,False,False
0x98A3,232,제어,,,0x98A0~0x98A3,3,29,00,00,0x1A47C,23,FA,0x1A2A0,0x2B,0x223,fce4d6,False,False
0x98A4,233,문자,177,␠,0x98A4~0x98A5,0,F0,18,18,0x1A47B,EB,13,0x1A2A0,0x2B,0x224,e2f0d9,False,False
0x98A5,233,문자,177,␠,0x98A4~0x98A5,1,19,12,12,0x1A47A,15,0E,0x1A2A0,0x2B,0x225,e2f0d9,False,False
0x98A6,234,문자,178,상,0x98A6~0x98A7,0,90,20,20,0x1A479,8D,1D,0x1A2A0,0x2B,0x226,e9ae2b,True,False
0x98A7,234,문자,178,상,0x98A6~0x98A7,1,19,3D,3D,0x1A478,17,3B,0x1A2A0,0x2B,0x227,e9ae2b,True,False
0x98A8,235,문자,179,관,0x98A8~0x98A9,0,00,C0,C0,0x1A477,FF,BF,0x1A2A0,0x2B,0x228,e9ae2b,True,False
0x98A9,235,문자,179,관,0x98A8~0x98A9,1,19,20,20,0x1A476,19,20,0x1A2A0,0x2B,0x229,e9ae2b,True,False
0x98AA,236,문자,180,없,0x98AA~0x98AB,0,F0,00,00,0x1A475,F1,01,0x1A2A0,0x2B,0x22A,e9ae2b,True,False
0x98AB,236,문자,180,없,0x98AA~0x98AB,1,B3,7C,7C,0x1A474,B5,7E,0x1A2A0,0x2B,0x22B,e9ae2b,True,False
0x98AC,237,문자,181,잖,0x98AC~0x98AD,0,B0,30,30,0x1A473,B3,33,0x1A2A0,0x2B,0x22C,e9ae2b,True,False
0x98AD,237,문자,181,잖,0x98AC~0x98AD,1,38,DF,DF,0x1A472,3C,E3,0x1A2A0,0x2B,0x22D,e9ae2b,True,False
0x98AE,238,문자,182,아,0x98AE~0x98AF,0,30,00,00,0x1A471,35,05,0x1A2A0,0x2B,0x22E,e9ae2b,True,False
0x98AF,238,문자,182,아,0x98AE~0x98AF,1,39,56,56,0x1A470,3F,5C,0x1A2A0,0x2B,0x22F,e9ae2b,True,False
0x98B0,239,문자,183,。,0x98B0~0x98B1,0,00,30,30,0x1A46F,07,37,0x1A2A0,0x2B,0x230,e2f0d9,False,False
0x98B1,239,문자,183,。,0x98B0~0x98B1,1,28,12,12,0x1A46E,30,1A,0x1A2A0,0x2B,0x231,e2f0d9,False,False
0x98B4,240,제어,,,0x98B2~0x98B5,2,23,21,21,0x1A46B,2E,2C,0x1A2A0,0x2B,0x234,fce4d6,False,False
0x98B5,240,제어,,,0x98B2~0x98B5,3,21,00,00,0x1A46A,2D,0C,0x1A2A0,0x2B,0x235,fce4d6,False,False
0x98B6,241,문자,184,금,0x98B6~0x98B7,0,00,80,80,0x1A469,0D,8D,0x1A2A0,0x2B,0x236,e9ae2b,True,False
0x98B7,241,문자,184,금,0x98B6~0x98B7,1,20,21,21,0x1A468,2E,2F,0x1A2A0,0x2B,0x237,e9ae2b,True,False
0x98B8,242,문자,185,방,0x98B8~0x98B9,0,38,D0,D0,0x1A467,47,DF,0x1A2A0,0x2B,0x238,e9ae2b,True,False
0x98B9,242,문자,185,방,0x98B8~0x98B9,1,E0,39,39,0x1A466,F0,49,0x1A2A0,0x2B,0x239,e9ae2b,True,False
0x98BA,243,문자,186,␠,0x98BA~0x98BB,0,28,18,18,0x1A465,39,29,0x1A2A0,0x2B,0x23A,e2f0d9,False,False
0x98BB,243,문자,186,␠,0x98BA~0x98BB,1,30,12,12,0x1A464,42,24,0x1A2A0,0x2B,0x23B,e2f0d9,False,False
0x98BC,244,문자,187,또,0x98BC~0x98BD,0,12,C0,C0,0x1A463,25,D3,0x1A2A0,0x2B,0x23C,e9ae2b,True,False
0x98BD,244,문자,187,또,0x98BC~0x98BD,1,15,30,30,0x1A462,29,44,0x1A2A0,0x2B,0x23D,e9ae2b,True,False
0x98BE,245,문자,188,␠,0x98BE~0x98BF,0,00,18,18,0x1A461,15,2D,0x1A2A0,0x2B,0x23E,e2f0d9,False,False
0x98C0,246,문자,189,내,0x98C0~0x98C1,0,11,00,00,0x1A45F,28,17,0x1A2A0,0x2B,0x240,e9ae2b,True,False
0x98C1,246,문자,189,내,0x98C0~0x98C1,1,23,25,25,0x1A45E,3B,3D,0x1A2A0,0x2B,0x241,e9ae2b,True,False
0x98C2,247,문자,190,릴,0x98C2~0x98C3,0,21,90,90,0x1A45D,3A,A9,0x1A2A0,0x2B,0x242,e9ae2b,True,False
0x98C3,247,문자,190,릴,0x98C2~0x98C3,1,00,34,34,0x1A45C,1A,4E,0x1A2A0,0x2B,0x243,e9ae2b,True,False
0x98C4,248,제어,,,0x98C4~0x98C8,0,60,12,12,0x1A45B,7B,2D,0x1A2A0,0x2B,0x244,fce4d6,False,False
0x98C5,248,제어,,,0x98C4~0x98C8,1,12,11,11,0x1A45A,2E,2D,0x1A2A0,0x2B,0x245,fce4d6,False,False
0x98C6,248,제어,,,0x98C4~0x98C8,2,60,23,23,0x1A459,7D,40,0x1A2A0,0x2B,0x246,fce4d6,False,False
0x98C7,248,제어,,,0x98C4~0x98C8,3,12,21,21,0x1A458,30,3F,0x1A2A0,0x2B,0x247,fce4d6,False,False
0x98C8,248,제어,,,0x98C4~0x98C8,4,60,00,00,0x1A457,7F,1F,0x1A2A0,0x2B,0x248,fce4d6,False,False
0x98C9,249,문자,191,␠,0x98C9~0x98CA,0,12,18,18,0x1A456,32,38,0x1A2A0,0x2B,0x249,e2f0d9,False,False
0x98CB,250,문자,192,텐,0x98CB~0x98CC,0,11,70,70,0x1A454,33,92,0x1A2A0,0x2B,0x24B,e9ae2b,True,False
0x98CC,250,문자,192,텐,0x98CB~0x98CC,1,23,E2,E2,0x1A453,46,05,0x1A2A0,0x2B,0x24C,e9ae2b,True,False
0x98CD,251,문자,193,데,0x98CD~0x98CE,0,21,F0,F0,0x1A452,45,14,0x1A2A0,0x2B,0x24D,e9ae2b,True,False
0x98CE,251,문자,193,데,0x98CD~0x98CE,1,00,2D,2D,0x1A451,25,52,0x1A2A0,0x2B,0x24E,e9ae2b,True,False
0x98CF,252,문자,194,。,0x98CF~0x98D0,0,D0,30,30,0x1A450,F6,56,0x1A2A0,0x2B,0x24F,e2f0d9,False,False
0x98D0,252,문자,194,。,0x98CF~0x98D0,1,19,12,12,0x1A44F,40,39,0x1A2A0,0x2B,0x250,e2f0d9,False,False
0x98D1,253,제어,,,0x98D1~0x98D2,0,60,15,15,0x1A44E,88,3D,0x1A2A0,0x2B,0x251,fce4d6,False,False
0x98D2,253,제어,,,0x98D1~0x98D2,1,18,00,00,0x1A44D,41,29,0x1A2A0,0x2B,0x252,fce4d6,False,False
0x98D3,254,제어,,,0x98D3~0x98D7,0,B0,12,12,0x1A44C,DA,3C,0x1A2A0,0x2B,0x253,fce4d6,False,False
0x98D4,254,제어,,,0x98D3~0x98D7,1,18,11,11,0x1A44B,43,3C,0x1A2A0,0x2B,0x254,fce4d6,False,False
0x98D5,254,제어,,,0x98D3~0x98D7,2,20,23,23,0x1A44A,4C,4F,0x1A2A0,0x2B,0x255,fce4d6,False,False
0x98D6,254,제어,,,0x98D3~0x98D7,3,12,21,21,0x1A449,3F,4E,0x1A2A0,0x2B,0x256,fce4d6,False,False
0x98D7,254,제어,,,0x98D3~0x98D7,4,12,00,00,0x1A448,40,2E,0x1A2A0,0x2B,0x257,fce4d6,False,False
0x98D8,255,문자,195,・,0x98D8~0x98D9,0,11,60,60,0x1A447,40,8F,0x1A2A0,0x2B,0x258,e2f0d9,False,False
0x98D9,255,문자,195,・,0x98D8~0x98D9,1,23,12,12,0x1A446,53,42,0x1A2A0,0x2B,0x259,e2f0d9,False,False
0x98DA,256,문자,196,・,0x98DA~0x98DB,0,00,60,60,0x1A445,31,91,0x1A2A0,0x2B,0x25A,e2f0d9,False,False
0x98DB,256,문자,196,・,0x98DA~0x98DB,1,00,12,12,0x1A444,32,44,0x1A2A0,0x2B,0x25B,e2f0d9,False,False
0x98DC,257,문자,197,・,0x98DC~0x98DD,0,28,60,60,0x1A443,5B,93,0x1A2A0,0x2B,0x25C,e2f0d9,False,False
0x98DD,257,문자,197,・,0x98DC~0x98DD,1,30,12,12,0x1A442,64,46,0x1A2A0,0x2B,0x25D,e2f0d9,False,False
0x98DE,258,제어,,,0x98DE~0x98E2,0,28,12,12,0x1A441,5D,47,0x1A2A0,0x2B,0x25E,fce4d6,False,False
0x98DF,258,제어,,,0x98DE~0x98E2,1,F0,11,11,0x1A440,26,47,0x1A2A0,0x2B,0x25F,fce4d6,False,False
0x98E0,258,제어,,,0x98DE~0x98E2,2,19,23,23,0x1A43F,50,5A,0x1A2A0,0x2B,0x260,fce4d6,False,False
0x98E1,258,제어,,,0x98DE~0x98E2,3,90,21,21,0x1A43E,C8,59,0x1A2A0,0x2B,0x261,fce4d6,False,False
0x98E2,258,제어,,,0x98DE~0x98E2,4,38,00,00,0x1A43D,71,39,0x1A2A0,0x2B,0x262,fce4d6,False,False
0x98E3,259,문자,198,그,0x98E3~0x98E4,0,20,50,50,0x1A43C,5A,8A,0x1A2A0,0x2B,0x263,e9ae2b,True,False
0x98E4,259,문자,198,그,0x98E3~0x98E4,1,38,21,21,0x1A43B,73,5C,0x1A2A0,0x2B,0x264,e9ae2b,True,False
0x98E5,260,문자,199,렇,0x98E5~0x98E6,0,60,90,90,0x1A43A,9C,CC,0x1A2A0,0x2B,0x265,e9ae2b,True,False
0x98E6,260,문자,199,렇,0x98E5~0x98E6,1,18,31,31,0x1A439,55,6E,0x1A2A0,0x2B,0x266,e9ae2b,True,False
0x98E7,261,문자,200,구,0x98E7~0x98E8,0,F0,00,00,0x1A438,2E,3E,0x1A2A0,0x2B,0x267,e9ae2b,True,False
0x98E8,261,문자,200,구,0x98E7~0x98E8,1,7C,21,21,0x1A437,BB,60,0x1A2A0,0x2B,0x268,e9ae2b,True,False
0x98E9,262,문자,201,나,0x98E9~0x98EA,0,70,B0,B0,0x1A436,B0,F0,0x1A2A0,0x2B,0x269,e9ae2b,True,False
0x98EA,262,문자,201,나,0x98E9~0x98EA,1,19,24,24,0x1A435,5A,65,0x1A2A0,0x2B,0x26A,e9ae2b,True,False
0x98EB,263,문자,202,、,0x98EB~0x98EC,0,D0,20,20,0x1A434,12,62,0x1A2A0,0x2B,0x26B,e2f0d9,False,False
0x98EC,263,문자,202,、,0x98EB~0x98EC,1,19,12,12,0x1A433,5C,55,0x1A2A0,0x2B,0x26C,e2f0d9,False,False
0x98ED,264,제어,,,0x98ED~0x98F0,0,30,12,12,0x1A432,74,56,0x1A2A0,0x2B,0x26D,fce4d6,False,False
0x98EE,264,제어,,,0x98ED~0x98F0,1,19,11,11,0x1A431,5E,56,0x1A2A0,0x2B,0x26E,fce4d6,False,False
0x98EF,264,제어,,,0x98ED~0x98F0,2,70,23,23,0x1A430,B6,69,0x1A2A0,0x2B,0x26F,fce4d6,False,False
0x98F0,264,제어,,,0x98ED~0x98F0,3,28,00,00,0x1A42F,6F,47,0x1A2A0,0x2B,0x270,fce4d6,False,False
0x98F1,265,문자,203,그,0x98F1~0x98F2,0,F0,50,50,0x1A42E,38,98,0x1A2A0,0x2B,0x271,e9ae2b,True,False
0x98F2,265,문자,203,그,0x98F1~0x98F2,1,EA,21,21,0x1A42D,33,6A,0x1A2A0,0x2B,0x272,e9ae2b,True,False
0x98F3,266,문자,204,냥,0x98F3~0x98F4,0,20,40,40,0x1A42C,6A,8A,0x1A2A0,0x2B,0x273,e9ae2b,True,False
0x98F4,266,문자,204,냥,0x98F3~0x98F4,1,59,25,25,0x1A42B,A4,70,0x1A2A0,0x2B,0x274,e9ae2b,True,False
